trade_date,wind_code,open,high,low,close,volume,amt
2025-07-17,601390.SH,5.51,5.52,5.47,5.50,56854607,327248677
2025-07-18,601390.SH,5.53,5.56,5.52,5.55,68379773,384336566
2025-07-21,601390.SH,5.74,5.83,5.65,5.80,294279779,1720768717
2025-07-22,601390.SH,5.90,6.22,5.74,6.07,510322242,3095654992
2025-07-23,601390.SH,6.11,6.14,5.83,5.83,347628377,2094056030
2025-07-24,601390.SH,5.80,5.92,5.75,5.87,221806510,1318216475
2025-07-25,601390.SH,5.85,5.85,5.73,5.74,178086575,1044605123
2025-07-28,601390.SH,5.74,5.74,5.69,5.71,100912317,585290305
2025-07-29,601390.SH,5.69,5.72,5.64,5.70,134824656,775469472
2025-07-30,601390.SH,5.70,5.73,5.66,5.68,104194020,602780107
2025-07-31,601390.SH,5.67,5.68,5.59,5.61,119304459,679913198
2025-08-01,601390.SH,5.61,5.63,5.56,5.59,69989726,396773755
2025-08-04,601390.SH,5.56,5.60,5.56,5.59,61997774,350485287
2025-08-05,601390.SH,5.59,5.61,5.57,5.60,67454491,382559806
2025-08-06,601390.SH,5.60,5.61,5.57,5.60,65739322,372423279
2025-08-07,601390.SH,5.61,5.66,5.58,5.59,77291003,439192186
2025-08-08,601390.SH,5.59,5.66,5.58,5.65,98641248,562281453
2025-08-11,601390.SH,5.73,5.75,5.67,5.67,128053291,739990402
2025-08-12,601390.SH,5.68,5.70,5.63,5.64,94692505,543191345
2025-08-13,601390.SH,5.65,5.67,5.61,5.62,101660303,581204997
2025-08-14,601390.SH,5.62,5.67,5.56,5.57,123547520,704320085
2025-08-15,601390.SH,5.56,5.60,5.54,5.57,117325362,663983563
2025-08-18,601390.SH,5.59,5.65,5.57,5.58,155244750,883410258
2025-08-19,601390.SH,5.59,5.61,5.56,5.57,121151673,686256819
2025-08-20,601390.SH,5.56,5.60,5.54,5.60,95892010,540901302
2025-08-21,601390.SH,5.61,5.70,5.61,5.65,163527977,938902707
2025-08-22,601390.SH,5.65,5.70,5.61,5.70,159047570,911617304
2025-08-25,601390.SH,5.64,5.76,5.64,5.75,224887796,1304078616
2025-08-26,601390.SH,5.74,5.74,5.70,5.72,112149106,650698101
2025-08-27,601390.SH,5.71,5.72,5.60,5.61,133635954,767688126
2025-08-28,601390.SH,5.59,5.63,5.52,5.62,136493454,772508056
2025-08-29,601390.SH,5.64,5.71,5.60,5.60,152242353,872800269
2025-09-01,601390.SH,5.57,5.60,5.53,5.55,123800565,697824414
2025-09-02,601390.SH,5.55,5.57,5.48,5.54,112202704,628605568
2025-09-03,601390.SH,5.54,5.55,5.46,5.50,94823398,528169755
2025-09-04,601390.SH,5.48,5.49,5.42,5.45,99645496,550947552
