date,open,high,low,close,volume
2025-08-11,58.300,59.480,57.600,58.580,10550131
2025-08-12,58.600,58.670,55.620,56.130,16553013
2025-08-13,55.980,56.730,55.580,56.300,11456613
2025-08-14,56.030,56.100,53.990,53.990,16701887
2025-08-15,54.500,54.900,54.060,54.670,9608721
2025-08-18,54.680,56.420,54.680,56.220,13437806
2025-08-19,56.100,56.150,54.910,55.300,9821239
2025-08-20,55.370,57.740,54.750,56.550,16306300
2025-08-21,56.180,57.460,55.570,56.410,12016353
2025-08-22,56.300,60.090,55.360,59.140,19908735
2025-08-25,59.440,61.340,58.500,59.830,20644078
2025-08-26,59.290,59.290,57.720,57.900,13480630
2025-08-27,57.520,58.880,56.550,56.550,14300930
2025-08-28,56.550,57.850,54.400,57.790,16003390
2025-08-29,57.640,59.270,56.810,59.260,17379761
2025-09-01,59.190,59.770,57.430,59.240,16244989
2025-09-02,59.300,59.380,56.380,57.750,13891177
2025-09-03,58.180,58.200,49.450,50.000,24243922
2025-09-04,49.230,49.850,45.760,46.670,18239025
2025-09-05,46.680,47.560,46.210,47.210,10667062
2025-09-08,47.130,47.930,46.180,47.630,11783852
2025-09-09,47.280,48.330,46.500,46.520,8829891
2025-09-10,46.550,48.230,46.550,47.290,7651996
2025-09-11,47.010,48.090,46.890,48.060,8437317
2025-09-12,48.050,48.930,47.850,48.360,8565449
2025-09-15,48.330,48.650,47.800,47.810,6963307
2025-09-16,47.810,48.060,47.120,47.830,6376241
2025-09-17,47.730,48.270,47.350,47.760,5650030
2025-09-18,47.510,48.780,46.750,47.010,10617081
2025-09-19,47.260,49.000,47.130,48.000,10773760
2025-09-22,48.080,48.910,47.520,48.820,8430080
2025-09-23,48.630,49.190,47.030,48.320,9878580
2025-09-24,47.860,49.160,47.710,49.110,8945190
2025-09-25,49.000,49.000,48.110,48.130,7733037
2025-09-26,48.150,49.090,47.900,48.000,8758651
2025-09-29,47.810,48.080,46.800,47.920,7268309
2025-09-30,47.900,49.950,47.900,49.740,12824869
2025-10-09,51.010,52.300,50.290,51.430,15513664
2025-10-10,51.430,51.850,50.310,50.620,10199616
2025-10-13,49.990,51.590,49.000,51.030,9629596
2025-10-14,51.070,52.200,49.740,50.100,9612391
2025-10-15,49.800,50.390,48.940,50.380,6307676
2025-10-16,50.450,51.200,49.100,49.380,7710584
2025-10-17,49.490,49.790,47.190,47.420,9014828
2025-10-20,47.880,48.500,47.400,47.870,4853030
2025-10-21,47.700,48.400,47.520,48.020,4562820
2025-10-22,48.000,48.000,47.140,47.310,4065777
2025-10-23,47.390,47.660,46.290,47.120,4690108
2025-10-24,47.290,48.680,47.290,48.040,6448832
2025-10-27,48.130,48.970,48.050,48.710,5410068
2025-10-28,48.720,50.120,48.250,49.420,8852681
2025-10-29,49.350,49.630,49.010,49.500,6079549
2025-10-30,49.200,49.790,48.440,49.100,7485079
2025-10-31,48.610,49.250,48.400,48.450,6077535
2025-11-03,48.520,48.700,47.000,48.120,6281565
2025-11-04,47.880,47.960,46.500,46.700,6006397
2025-11-05,46.260,46.940,46.180,46.660,3697375
2025-11-06,46.630,47.180,46.620,46.710,4577246
2025-11-07,46.550,46.850,46.180,46.630,3958574
2025-11-10,46.630,47.160,46.310,46.900,3900550
2025-11-11,47.000,47.730,46.450,46.660,4379350
2025-11-12,46.580,46.600,44.970,45.460,5532742
2025-11-13,45.470,46.300,45.290,46.120,4220536
2025-11-14,45.900,47.440,45.830,46.600,5654628
2025-11-17,48.010,49.890,48.010,48.640,14972932
2025-11-18,48.000,48.150,47.200,47.750,7022331
2025-11-19,47.760,49.460,47.500,48.890,9503847
2025-11-20,48.310,48.680,47.640,47.650,5243136
2025-11-21,47.220,48.670,45.980,47.180,8226923
2025-11-24,46.340,49.260,46.110,49.260,12937743
2025-11-25,48.500,48.590,47.110,47.360,11838247
2025-11-26,47.010,47.320,45.420,45.660,10075740
2025-11-27,45.570,46.260,45.130,46.040,5357709
2025-11-28,46.100,46.280,45.440,45.900,5087970
2025-12-01,45.900,46.580,45.870,45.890,5680836
2025-12-02,45.670,46.070,44.910,44.980,6222090
2025-12-03,44.880,44.980,43.900,44.190,5250411
2025-12-04,44.200,44.680,43.890,44.380,3501131
2025-12-05,44.670,45.230,44.060,45.150,4418551
2025-12-08,45.350,45.990,45.180,45.250,5792232
2025-12-09,45.150,45.650,44.730,45.260,5014541
2025-12-10,45.000,45.720,44.770,45.570,5160250
2025-12-11,45.750,46.090,45.500,45.650,6089022
2025-12-12,45.600,47.390,45.300,46.910,14909047
2025-12-15,46.980,48.260,46.820,47.600,9293216
2025-12-16,47.310,47.500,45.890,46.510,6125230
2025-12-17,46.180,46.760,45.030,46.220,5437168
2025-12-18,45.900,46.650,45.760,45.850,4004303
2025-12-19,45.700,46.660,45.700,46.280,3951087
2025-12-22,46.060,46.500,45.810,45.940,3955683
2025-12-23,45.910,46.000,44.800,44.820,4884788
2025-12-24,44.800,46.180,44.670,45.970,5271790
2025-12-25,45.900,46.920,45.690,46.700,5116374
2025-12-26,46.650,46.970,45.950,46.240,6479180
2025-12-29,46.410,47.970,46.100,47.910,10067774
2025-12-30,48.500,48.900,47.260,47.480,10065296
2025-12-31,47.100,48.280,47.030,48.020,8491312
2026-01-05,48.720,49.880,47.880,49.250,12536414
2026-01-06,48.330,50.300,48.330,50.000,11630009
2026-01-07,49.790,49.790,48.840,48.980,8440879
2026-01-08,48.900,51.000,48.690,50.650,13150043
2026-01-09,52.770,56.880,52.680,54.700,28901515
2026-01-12,56.130,58.200,54.520,57.370,28392644
2026-01-13,56.390,56.390,52.740,53.010,20555661
2026-01-14,53.200,54.050,51.280,52.090,17408963
2026-01-15,51.500,52.290,50.170,50.600,12275007
2026-01-16,50.850,51.200,49.420,49.800,10352910
2026-01-19,49.850,52.490,49.550,51.720,14103575
2026-01-20,51.600,51.950,49.180,49.720,10737752
2026-01-21,49.300,50.500,49.230,50.070,6692324
2026-01-22,50.030,51.580,49.860,51.330,9271283
2026-01-23,51.330,51.730,50.500,51.420,8494043
2026-01-26,51.500,51.680,49.300,50.120,8757997
2026-01-27,49.790,50.850,48.760,50.450,7325819
2026-01-28,50.690,50.880,49.400,49.740,6449254
2026-01-29,49.750,50.500,48.900,49.060,7014350
2026-01-30,49.060,49.580,47.300,48.560,7279364
2026-02-02,48.460,49.230,47.380,47.520,6627546
2026-02-03,48.190,48.860,48.000,48.510,5973522
2026-02-04,48.230,49.800,48.170,49.010,7472497
2026-02-05,49.010,49.780,48.460,48.760,5390385
2026-02-06,48.800,48.800,47.700,48.110,5104378
2026-02-09,48.500,48.990,48.330,48.600,4465309
2026-02-10,48.630,49.560,48.270,48.920,5196071
2026-02-11,49.200,49.500,48.710,48.780,3969829
2026-02-12,48.580,49.230,48.330,49.000,4044166
2026-02-13,48.970,50.290,48.930,49.880,8755145
2026-02-24,50.660,51.500,50.110,51.170,10803163
2026-02-25,50.850,51.130,50.350,50.570,7988124
2026-02-26,50.180,50.360,49.720,50.050,7317921
2026-02-27,50.250,50.250,49.700,49.870,6197169
2026-03-02,54.860,59.840,52.680,59.700,55470642
2026-03-03,58.630,58.710,55.110,55.200,42150276
2026-03-04,53.350,65.410,53.030,64.310,57140944
2026-03-05,62.270,64.180,60.670,62.110,43516586
2026-03-06,60.500,61.390,58.090,59.400,32691190
2026-03-09,63.000,65.190,59.580,59.750,41093307
2026-03-10,56.590,58.130,56.590,57.090,29840180
2026-03-11,56.420,57.300,55.270,55.550,21591017
2026-03-12,55.830,56.000,53.850,54.860,16625979
2026-03-13,54.560,55.200,52.350,53.850,18754407
2026-03-16,53.500,56.380,53.220,56.240,25454291
2026-03-17,55.400,55.470,53.400,53.500,14807636
2026-03-18,53.990,54.370,52.900,54.150,9886365
2026-03-19,53.350,55.660,53.350,54.500,14656002
2026-03-20,53.780,54.140,51.280,51.300,13322780
2026-03-23,50.200,51.400,48.750,49.130,13181788
2026-03-24,49.990,52.200,48.500,50.930,14740212
2026-03-25,50.000,53.220,49.910,52.930,17513543
2026-03-26,52.180,52.400,50.890,51.190,10003787
2026-03-27,50.220,52.300,50.210,51.790,9859265
2026-03-30,51.510,52.650,51.200,51.480,8818784
2026-03-31,51.220,51.800,49.800,49.800,9274388
2026-04-01,50.280,50.700,49.500,49.900,7621707
2026-04-02,49.860,50.180,48.790,48.990,8245802
2026-04-03,49.070,49.300,47.790,47.880,7133947
2026-04-07,48.500,48.500,46.910,47.230,6945871
2026-04-08,47.800,48.950,47.800,48.950,9043876
2026-04-09,49.000,49.000,47.740,47.950,7918067
2026-04-10,48.400,49.170,48.220,48.370,7441008
2026-04-13,48.110,49.970,48.100,49.550,11945549
2026-04-14,49.230,50.170,49.100,50.130,9990890
2026-04-15,50.280,50.580,49.150,49.290,9412555
2026-04-16,49.360,50.110,48.860,49.670,7906505
2026-04-17,49.560,50.090,48.610,50.040,9141033
2026-04-20,49.150,49.980,48.810,49.890,11426459
2026-04-21,50.150,50.220,48.600,49.000,9010985
2026-04-22,48.700,48.700,47.920,48.570,10023073
2026-04-23,48.440,48.890,46.660,47.260,10905424
2026-04-24,46.990,47.220,45.780,45.940,8234783
2026-04-27,45.700,46.580,44.960,46.480,7663131
2026-04-28,46.020,46.290,44.600,44.890,7550685
2026-04-29,44.830,45.590,44.720,45.330,5178635
2026-04-30,45.290,45.980,45.180,45.920,6957211
2026-05-06,45.830,46.810,45.800,46.260,8472921
2026-05-07,46.410,46.500,45.990,46.240,6485749
2026-05-08,46.460,47.800,46.220,47.610,13321253
2026-05-11,47.940,47.950,46.690,47.010,10459133
2026-05-12,47.000,47.550,45.720,47.190,11860948
2026-05-13,46.860,47.080,46.360,46.890,7607337
2026-05-14,46.910,47.100,44.860,44.860,9468623
2026-05-15,44.780,45.400,44.490,44.910,6833556
2026-05-18,43.950,43.950,42.660,43.150,8680421
2026-05-19,43.060,44.880,42.700,44.880,9123730
2026-05-20,44.880,45.350,44.400,45.170,5877735
2026-05-21,44.960,45.500,43.410,43.610,6884594
2026-05-22,43.770,44.040,43.100,43.210,5571078
2026-05-25,42.900,46.360,41.990,45.850,13697868
2026-05-26,45.300,45.420,44.000,44.690,7510289
2026-05-27,44.530,45.090,43.480,43.760,7056118
2026-05-28,44.180,44.200,42.400,43.250,5657279
2026-05-29,45.000,47.030,44.280,44.400,14807379
2026-06-01,43.520,45.150,43.500,45.000,9003907
2026-06-02,44.910,46.600,43.700,45.820,9941325
2026-06-03,45.450,46.400,45.200,46.160,8141334
2026-06-04,45.650,45.700,43.810,44.180,7853160
2026-06-05,44.000,44.780,43.400,44.040,6833899
2026-06-08,43.490,44.850,42.720,44.520,8111232
2026-06-09,44.440,44.440,43.290,44.250,5135529
2026-06-10,44.000,45.600,43.800,44.750,6106527
2026-06-11,44.890,46.600,44.250,46.030,12141861
2026-06-12,45.810,48.440,45.680,47.920,17240240
2026-06-15,46.970,47.930,46.660,47.690,10257901
2026-06-16,47.600,47.880,46.650,46.700,7438790
2026-06-17,46.410,46.900,45.500,45.730,7442815
2026-06-18,45.580,46.140,44.800,45.310,6790609
2026-06-22,45.210,45.620,43.170,44.970,8156288
2026-06-23,44.370,44.790,43.380,43.570,6200665
2026-06-24,43.500,46.120,42.090,44.610,10019028
2026-06-25,43.450,43.910,42.690,42.760,6315196
2026-06-26,42.800,42.800,40.340,40.340,8221262
2026-06-29,39.900,40.460,39.020,39.570,7403630
2026-06-30,39.540,42.380,39.410,41.550,9819368
2026-07-01,41.550,44.040,41.280,42.480,9209482
2026-07-02,42.750,43.070,41.500,41.590,6565488
2026-07-03,41.990,43.480,41.590,43.080,7443268
2026-07-06,43.070,43.490,41.820,42.380,5788347
2026-07-07,42.340,42.590,41.000,41.070,4382421
2026-07-08,41.150,41.560,40.650,41.080,3881203
2026-07-09,41.300,42.070,40.360,41.810,5947060
2026-07-10,41.500,43.500,41.160,42.080,10703018
2026-07-13,41.500,41.790,39.880,40.080,6864837
2026-07-14,40.240,40.490,39.700,39.950,5024228
2026-07-15,39.850,40.330,39.670,40.060,4280977
2026-07-16,39.950,40.200,39.720,39.990,4075141
2026-07-17,39.790,40.250,38.190,38.300,6471312
