trade_date,wind_code,open,high,low,close,volume,amt
2025-07-01,688008.SH,81.87,82.60,81.35,81.88,14068284,1153547185
2025-07-02,688008.SH,81.48,81.84,80.07,80.14,13217405,1070537909
2025-07-03,688008.SH,80.55,82.20,80.39,82.18,15951537,1304172369
2025-07-04,688008.SH,81.88,83.04,80.98,81.50,15417233,1263298169
2025-07-07,688008.SH,81.04,81.38,79.31,80.14,14008773,1123018831
2025-07-08,688008.SH,80.38,83.16,80.32,82.78,20242421,1666940193
2025-07-09,688008.SH,82.44,83.28,80.70,80.88,16303665,1333202181
2025-07-10,688008.SH,81.18,81.68,80.48,80.70,15956397,1293897739
2025-07-11,688008.SH,80.73,83.16,80.38,82.91,23035916,1895583115
2025-07-14,688008.SH,82.98,83.76,82.04,82.59,17793811,1476471776
2025-07-15,688008.SH,82.62,86.24,82.39,85.18,34711464,2943051999
2025-07-16,688008.SH,85.63,87.84,84.56,84.84,31353259,2698394022
2025-07-17,688008.SH,84.73,86.38,84.23,86.15,19843222,1699120155
2025-07-18,688008.SH,85.83,86.58,84.89,85.54,15847140,1358709722
2025-07-21,688008.SH,85.18,85.28,83.18,83.79,23227664,1951408895
2025-07-22,688008.SH,83.80,84.08,82.95,83.20,18390133,1538275406
2025-07-23,688008.SH,83.20,84.52,82.85,83.40,20550769,1721320231
2025-07-24,688008.SH,83.28,83.71,82.57,83.56,24429000,2032548761
2025-07-25,688008.SH,83.49,84.98,82.53,84.48,26368346,2206120703
2025-07-28,688008.SH,84.38,86.06,83.57,85.85,31172949,2647130732
2025-07-29,688008.SH,85.43,87.97,85.39,86.87,31346280,2726107369
2025-07-30,688008.SH,86.97,88.53,85.89,87.08,27312334,2382778525
2025-07-31,688008.SH,86.87,88.74,84.39,84.90,31014423,2685465197
2025-08-01,688008.SH,84.98,85.73,81.54,82.07,29183321,2433071396
2025-08-04,688008.SH,81.88,84.38,81.81,84.04,24579652,2056417449
2025-08-05,688008.SH,84.17,85.73,83.43,85.04,18038609,1534568539
2025-08-06,688008.SH,85.05,91.42,84.59,90.81,47669497,4245844915
2025-08-07,688008.SH,91.27,93.72,91.27,92.83,40165835,3722074031
2025-08-08,688008.SH,92.82,92.89,91.09,91.23,21612913,1987730576
2025-08-11,688008.SH,91.23,92.17,90.04,90.70,18847577,1716045439
2025-08-12,688008.SH,90.64,91.93,89.68,90.03,25288063,2291309035
2025-08-13,688008.SH,90.61,90.97,89.47,90.02,26583673,2397768098
2025-08-14,688008.SH,90.02,91.47,88.67,88.81,34968106,3151502979
2025-08-15,688008.SH,89.83,93.15,89.82,92.87,37618989,3465634377
2025-08-18,688008.SH,92.89,93.47,91.37,91.60,40979940,3787493032
2025-08-19,688008.SH,92.20,92.94,89.37,89.47,35089728,3205167959
2025-08-20,688008.SH,90.34,92.74,88.20,92.73,41755778,3773037133
2025-08-21,688008.SH,92.75,94.80,90.68,91.05,36857017,3419729266
