trade_date,wind_code,open,high,low,close,volume,amt
2025-07-01,002916.SZ,106.39,112.60,106.39,110.32,12784675,1417830991
2025-07-02,002916.SZ,109.00,109.64,104.39,104.53,10891714,1161364653
2025-07-03,002916.SZ,105.30,112.82,105.30,112.77,19223524,2127984725
2025-07-04,002916.SZ,112.77,116.29,111.50,115.20,18037665,2064586629
2025-07-07,002916.SZ,113.72,117.49,111.33,113.72,11431074,1312313803
2025-07-08,002916.SZ,113.31,119.28,112.32,118.26,14994073,1772917940
2025-07-09,002916.SZ,117.23,120.27,116.97,117.38,9333951,1110818074
2025-07-10,002916.SZ,118.19,121.13,114.31,118.52,13530815,1605107452
2025-07-11,002916.SZ,116.29,121.24,116.29,116.78,10560401,1259417711
2025-07-14,002916.SZ,117.16,123.65,116.29,123.23,13773663,1683723824
2025-07-15,002916.SZ,123.55,131.47,123.55,131.16,16125378,2086470604
2025-07-16,002916.SZ,130.21,130.71,122.26,122.79,13561826,1714464539
2025-07-17,002916.SZ,122.26,131.20,121.29,130.11,16934961,2161027830
2025-07-18,002916.SZ,132.49,135.68,129.22,130.81,15187102,2023194124
2025-07-21,002916.SZ,133.86,140.81,131.19,140.40,19021348,2605441598
2025-07-22,002916.SZ,139.21,143.12,133.19,136.17,15992361,2206822742
2025-07-23,002916.SZ,133.19,133.19,129.61,131.40,13748868,1817345282
2025-07-24,002916.SZ,134.21,136.17,128.22,131.61,14124280,1873891355
2025-07-25,002916.SZ,130.21,133.09,129.64,131.18,10519941,1385879638
2025-07-28,002916.SZ,132.03,144.31,131.89,144.31,23025309,3224534251
2025-07-29,002916.SZ,144.13,147.70,140.17,143.63,16864271,2426858591
2025-07-30,002916.SZ,144.01,144.69,138.82,140.13,12809184,1816028350
2025-07-31,002916.SZ,143.63,149.07,140.20,141.24,18737291,2712435433
2025-08-01,002916.SZ,138.16,139.38,131.75,134.67,17298664,2354851413
2025-08-04,002916.SZ,131.90,135.73,130.73,135.41,11364649,1524519196
2025-08-05,002916.SZ,138.11,139.16,132.28,135.08,11065946,1508571777
