vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,贵州茅台、五粮液、山西汾酒、泸州老窖、古井贡酒、洋河股份、今世缘2026年第一季度营业收入同比增速、归母净利润同比增速,1,财务分析,,,"|股票名称|股票代码|财务分析指标名称|财务分析指标代码|指标类型|核算方式|时间|报告期|财务分析指标数额|展示单位|报表名称|
|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|
|泸州老窖|000568|营业收入-同比增长率|CFI00000001K|区间类型|累计值|2026-03-31|一季报|-14.1891|%|成长能力|
|泸州老窖|000568|归属母公司股东的净利润-同比增长率|CFI00000001O|区间类型|累计值|2026-03-31|一季报|-19.2548|%|成长能力|
|古井贡酒|000596|营业收入-同比增长率|CFI00000001K|区间类型|累计值|2026-03-31|一季报|-18.5904|%|成长能力|
|古井贡酒|000596|归属母公司股东的净利润-同比增长率|CFI00000001O|区间类型|累计值|2026-03-31|一季报|-31.0309|%|成长能力|
|五粮液|000858|营业收入-同比增长率|CFI00000001K|区间类型|累计值|2026-03-31|一季报|33.667|%|成长能力|
|五粮液|000858|归属母公司股东的净利润-同比增长率|CFI00000001O|区间类型|累计值|2026-03-31|一季报|82.5678|%|成长能力|
|贵州茅台|600519|营业收入-同比增长率|CFI00000001K|区间类型|累计值|2026-03-31|一季报|6.538|%|成长能力|
|贵州茅台|600519|归属母公司股东的净利润-同比增长率|CFI00000001O|区间类型|累计值|2026-03-31|一季报|1.4714|%|成长能力|
|山西汾酒|600809|营业收入-同比增长率|CFI00000001K|区间类型|累计值|2026-03-31|一季报|-9.6802|%|成长能力|
|山西汾酒|600809|归属母公司股东的净利润-同比增长率|CFI00000001O|区间类型|累计值|2026-03-31|一季报|-19.0299|%|成长能力|
|洋河股份|002304|营业收入-同比增长率|CFI00000001K|区间类型|累计值|2026-03-31|一季报|-26.0294|%|成长能力|
|洋河股份|002304|归属母公司股东的净利润-同比增长率|CFI00000001O|区间类型|累计值|2026-03-31|一季报|-32.7335|%|成长能力|
|今世缘|603369|营业收入-同比增长率|CFI00000001K|区间类型|累计值|2026-03-31|一季报|-15.2255|%|成长能力|
|今世缘|603369|归属母公司股东的净利润-同比增长率|CFI00000001O|区间类型|累计值|2026-03-31|一季报|-15.7615|%|成长能力|",2026-07-18T11:28:34.301445+08:00
gildata,FinQuery,贵州茅台、五粮液、山西汾酒、泸州老窖、古井贡酒、洋河股份、今世缘2026年第一季度营业收入同比增速、归母净利润同比增速,2,业绩快报,,,"|股票名称|股票代码|报告期|统计口径|营业收入（万元）|营业收入同比（%）|营业利润（万元）|营业利润同比（%）|利润总额（万元）|利润总额同比（%）|归属母公司净利润（万元）|归属母公司净利润同比（%）|基本每股收益（元/股）|基本每股收益同比（%）|净资产收益率ROE（%）|净资产收益率ROE同比（%）|
|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|
|泸州老窖|000568|2021-12-31|累计值|2038390.71|22.4|1039375.01|30.59|1039018.74|30.87|784930.98|30.7|5.36|30.73|28.11|7.99|
|泸州老窖|000568|2020-12-31|累计值|1665285.45|5.28|795970.3|30.08|793941.4|30.07|600611.02|29.39|4.1|29.34|26.03|8.82|
|泸州老窖|000568|2017-12-31|累计值|1039486.75|20.5|342820.51|34.4|343371.8|34.16|255794.46|30.69|1.798|28.79|16.86|-5.16|
|古井贡酒|000596|2024-12-31|累计值|2357792.81|16.41|775077.92|23.36|778734.38|22.98|551391.79|20.15|10.43|20.16|22.37|4.90|
|古井贡酒|000596|2022-09-30|累计值|1276464.95|26.35|362860.63|36.43|365718.05|35.11|262268.97|33.2|4.96|28.83|14.57|22.41|
|古井贡酒|000596|2022-06-30|累计值|900200.59|28.46|266197.83|41.83|267861.58|41.03|191882.15|39.17|3.63|32.48|11.09|33.07|
|古井贡酒|000596|2021-12-31|累计值|1327122.1|28.95|308647.3|26.78|315531.52|27.55|229108.19|23.54|4.44|20.63|13.86|-24.95|
|洋河股份|002304|2020-12-31|累计值|2112507.48|-8.65|988402.47|1.25|987365.35|1.05|747654.29|1.27|4.9805|1.66|19.43|-3.92|
|洋河股份|002304|2019-12-31|累计值|2311031.12|-4.34|974882.91|-9.85|975646.52|-9.99|734163.44|-9.53|4.8717|-9.53|20.13|-16.54|
|洋河股份|002304|2018-12-31|累计值|2412150.3|21.1|1079956.9|22.22|1082527.61|22.35|810502.28|22.3|5.38|22.27|24.10|7.32|
|洋河股份|002304|2017-12-31|累计值|1976978.65|15.05|879124.0|13.85|880855.86|13.5|659830.51|13.23|4.38|13.18|22.38|0.05|
|洋河股份|002304|2016-12-31|累计值|1719276.32|7.1|771869.39|8.1|774538.94|8.1|581281.92|8.34|3.86|8.43|22.32|-4.56|
|贵州茅台|600519|2021-12-31|累计值|10946427.86|11.71|7475088.08|12.18|7452803.19|12.59|5246014.44|12.34|41.76|12.34|27.68|-4.38|
|山西汾酒|600809|2021-12-31|累计值|1997098.63|42.75|702946.01|65.99|709052.04|67.36|531361.2|72.56|4.3749|72.51|34.91|10.83|
|山西汾酒|600809|2020-12-31|累计值|1399632.7|17.69|423199.82|44.47|423380.91|44.45|310589.32|57.75|3.5762|57.6|31.68|22.96|
|山西汾酒|600809|2019-12-31|累计值|1191439.34|26.57|305191.66|39.84|305565.59|40.18|202433.28|37.64|2.33|37.06|27.71|20.17|",2026-07-18T11:28:34.301445+08:00
