vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,信达生物最新收盘价总市值市盈率市净率,1,港股实时行情,,,"|股票名称|股票代码|交易时间|交易状态|最新价(元)|开盘价(元)|涨跌(元)|涨跌幅(%)|振幅(%)|最高价(元)|最低价(元)|均价(元)|昨收(元)|币种|每手股数(股)|总成交量(万手)|现手(手)|成交额|换手率(%)|量比|外盘(万手)|内盘(万手)|委比（%）|委差（股）|委买档位|委卖档位|总股本(亿股)|流通股(亿股)|总市值(亿元)|流通市值(亿元)|市净率|
|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|----------|
|信达生物|01801|2026-07-17 16:00|交易结束|88.95|94.7|-5.25|-5.57|8.39|95.2|87.3|89.53|94.2|HKD|500|4.18|2147.0|18.72亿元|1.2|1.01|2.39|1.79|-64.71|-66|买一价:88.9HKD,买一挂单量:18手|卖一价:88.95HKD,卖一挂单量:84手|17.41|17.41|1548.55|1548.55|7.226|",2026-07-18T11:29:18.221991+08:00
gildata,FinQuery,信达生物最新收盘价总市值市盈率市净率,2,港股价值分析,,,"|股票名称|股票代码|交易日|币种|流通市值(亿元)|流通市值(不含限售)(亿元)|静态市盈率|滚动市盈率|市净率|静态市现率|滚动市现率|静态市销率|滚动市销率|滚动股息率|滚动股息率_报告期|
|---|---|---|---|---|---|---|---|---|---|---|---|---|---|---|
|信达生物|01801|2026-07-17|港元|1548.5491|1548.5491|171.9199|171.9199|7.226|13.9854|13.9854|10.7248|10.7248|-|-|
|信达生物|01801|2026-07-16|港元|1639.9474|1639.9474|182.067|182.067|7.6525|14.8108|14.8108|11.3578|11.3578|-|-|
|信达生物|01801|2026-07-15|港元|1689.5637|1689.5637|187.5754|187.5754|7.884|15.2589|15.2589|11.7015|11.7015|-|-|
|信达生物|01801|2026-07-14|港元|1567.6992|1567.6992|174.046|174.046|7.3154|14.1583|14.1583|10.8575|10.8575|-|-|
|信达生物|01801|2026-07-13|港元|1551.1604|1551.1604|172.2099|172.2099|7.2382|14.009|14.009|10.7429|10.7429|-|-|
|信达生物|01801|2026-07-10|港元|1561.606|1561.606|173.3695|173.3695|7.2869|14.1033|14.1033|10.8153|10.8153|-|-|
|信达生物|01801|2026-07-09|港元|1503.2851|1503.2851|166.8947|166.8947|7.0148|13.5766|13.5766|10.4113|10.4113|-|-|
|信达生物|01801|2026-07-08|港元|1500.6737|1500.6737|166.6048|166.6048|7.0026|13.553|13.553|10.3933|10.3933|-|-|
|信达生物|01801|2026-07-07|港元|1518.083|1518.083|168.5376|168.5376|7.0838|13.7102|13.7102|10.5138|10.5138|-|-|
|信达生物|01801|2026-07-06|港元|1573.1137|1573.1137|174.6471|174.6471|7.3406|14.2072|14.2072|10.895|10.895|-|-|
|信达生物|01801|2026-07-03|港元|1526.1811|1526.1811|169.4366|169.4366|7.1216|13.7834|13.7834|10.5699|10.5699|-|-|
|信达生物|01801|2026-07-02|港元|1483.594|1483.594|164.7086|164.7086|6.9229|13.3988|13.3988|10.275|10.275|-|-|
|信达生物|01801|2026-06-30|港元|1383.6448|1383.6448|153.6123|153.6123|6.4565|12.4961|12.4961|9.5827|9.5827|-|-|
|信达生物|01801|2026-06-29|港元|1391.4669|1391.4669|154.4807|154.4807|6.493|12.5667|12.5667|9.6369|9.6369|-|-|
|信达生物|01801|2026-06-26|港元|1306.2928|1306.2928|145.0246|145.0246|6.0956|11.7975|11.7975|9.047|9.047|-|-|
|信达生物|01801|2026-06-25|港元|1322.8061|1322.8061|146.858|146.858|6.1726|11.9466|11.9466|9.1614|9.1614|-|-|
|信达生物|01801|2026-06-24|港元|1354.9637|1354.9637|150.4281|150.4281|6.3227|12.2371|12.2371|9.3841|9.3841|-|-|
|信达生物|01801|2026-06-23|港元|1329.7591|1329.7591|147.6299|147.6299|6.2051|12.0094|12.0094|9.2095|9.2095|-|-|
|信达生物|01801|2026-06-22|港元|1309.7693|1309.7693|145.4106|145.4106|6.1118|11.8289|11.8289|9.0711|9.0711|-|-|
|信达生物|01801|2026-06-18|港元|1323.6753|1323.6753|146.9545|146.9545|6.1767|11.9545|11.9545|9.1674|9.1674|-|-|",2026-07-18T11:29:18.221991+08:00
