date,open,close,high,low,volume,amount
2025-07-04,39.594,40.034,40.994,39.324,158739.000,
2025-07-07,39.884,39.804,40.144,39.564,78895.000,
2025-07-08,39.644,39.794,39.864,39.324,120408.000,
2025-07-09,39.794,38.834,39.944,38.834,144478.000,
2025-07-10,38.944,39.144,39.564,38.864,150109.000,
2025-07-11,39.194,39.444,40.584,39.134,345777.000,
2025-07-14,39.464,39.144,39.834,39.144,144016.000,
2025-07-15,39.134,39.064,39.534,38.744,116430.000,
2025-07-16,39.134,38.864,39.184,38.454,109868.000,
2025-07-17,38.864,38.994,39.154,38.654,103558.000,
2025-07-18,38.994,39.374,39.704,38.974,156745.000,
2025-07-21,39.364,39.364,39.484,38.994,117407.000,
2025-07-22,39.304,39.454,39.574,38.904,252138.000,
2025-07-23,39.564,40.194,40.724,39.464,270514.000,
2025-07-24,39.914,40.614,40.854,39.844,204578.000,
2025-07-25,40.544,40.644,41.024,40.104,150552.000,
2025-07-28,41.084,41.844,42.414,40.894,234938.000,
2025-07-29,41.544,41.144,41.954,40.914,169999.000,
2025-07-30,41.134,41.384,41.744,40.964,145185.000,
2025-07-31,41.144,40.064,41.294,39.844,181941.000,
2025-08-01,39.904,39.884,40.464,39.774,106974.000,
2025-08-04,39.444,39.884,39.974,39.444,77306.000,
2025-08-05,39.894,40.394,40.494,39.794,86123.000,
2025-08-06,40.394,40.664,40.834,40.204,82966.000,
2025-08-07,40.524,40.274,40.754,39.974,96062.000,
2025-08-08,40.304,39.914,40.334,39.804,82573.000,
2025-08-11,39.814,39.624,40.114,39.504,161982.000,
2025-08-12,39.544,39.824,39.994,39.524,119068.000,
2025-08-13,39.924,39.554,40.234,39.404,218643.000,
2025-08-14,39.564,39.974,40.744,39.554,349043.000,
2025-08-15,39.744,41.464,41.574,39.184,390921.000,
2025-08-18,41.464,42.064,42.344,41.214,256325.000,
2025-08-19,42.014,41.014,42.274,40.844,167079.000,
2025-08-20,40.874,41.344,41.414,40.424,124144.000,
2025-08-21,41.374,41.214,41.744,41.064,150955.000,
2025-08-22,41.204,42.044,42.044,40.994,198679.000,
2025-08-25,42.144,42.004,42.304,41.574,214812.000,
2025-08-26,41.904,41.854,42.304,41.724,155567.000,
2025-08-27,42.104,40.804,42.134,40.794,250845.000,
2025-08-28,40.144,40.614,40.624,39.534,262984.000,
2025-08-29,40.704,41.224,42.614,40.664,338549.000,
2025-09-01,41.314,40.114,41.604,39.994,278869.000,
2025-09-02,40.094,40.074,40.374,39.684,171410.000,
2025-09-03,40.144,39.024,40.334,38.694,218697.000,
2025-09-04,38.764,39.644,40.074,38.214,338293.000,
2025-09-05,39.194,39.174,39.354,38.834,180898.000,
2025-09-08,39.054,38.824,39.234,38.694,127518.000,
2025-09-09,38.704,38.854,39.024,38.564,119255.000,
2025-09-10,38.744,38.604,38.874,38.564,121503.000,
2025-09-11,38.644,38.804,38.814,38.264,222758.000,
2025-09-12,38.894,38.364,38.944,38.304,178348.000,
2025-09-15,38.254,38.034,38.414,38.024,152292.000,
2025-09-16,38.024,37.914,38.164,37.694,155246.000,
2025-09-17,37.904,38.384,38.414,37.844,144385.000,
2025-09-18,38.224,37.844,38.294,37.514,187721.000,
2025-09-19,37.764,37.404,37.804,37.184,113368.000,
2025-09-22,37.344,37.014,37.544,36.794,117766.000,
2025-09-23,36.944,37.094,37.284,36.644,113003.000,
2025-09-24,37.064,37.154,37.354,36.794,107348.000,
2025-09-25,37.134,37.144,37.314,36.844,90206.000,
2025-09-26,36.944,37.624,37.804,36.894,147867.000,
2025-09-29,37.624,38.844,39.344,37.414,366866.000,
2025-09-30,38.834,38.784,39.024,38.254,188830.000,
2025-10-09,38.824,38.764,38.824,37.864,132135.000,
2025-10-10,38.464,38.804,39.444,38.444,130200.000,
2025-10-13,38.214,38.314,38.614,37.974,130184.000,
2025-10-14,38.494,39.124,39.404,38.494,225527.000,
2025-10-15,39.104,39.844,39.924,38.924,193478.000,
2025-10-16,40.404,41.944,42.054,40.404,597504.000,
2025-10-17,41.902,40.192,42.132,40.062,342939.000,
2025-10-20,42.582,41.882,42.732,41.472,514941.000,
2025-10-21,41.852,43.372,43.622,41.512,484891.000,
2025-10-22,42.952,43.312,43.632,42.752,232617.000,
2025-10-23,43.252,43.852,44.382,43.062,246398.000,
2025-10-24,43.582,43.762,43.932,43.212,191940.000,
2025-10-27,43.682,44.442,44.802,42.982,275844.000,
2025-10-28,44.442,44.482,44.772,43.932,141205.000,
2025-10-29,44.372,44.602,44.962,44.132,175651.000,
2025-10-30,44.602,43.762,45.112,43.462,206025.000,
2025-10-31,44.082,43.352,44.332,43.282,218693.000,
2025-11-03,43.372,42.462,43.532,42.182,228011.000,
2025-11-04,42.612,42.812,43.182,42.382,139163.000,
2025-11-05,42.492,42.442,42.772,41.982,107593.000,
2025-11-06,42.782,43.242,43.302,42.502,147057.000,
2025-11-07,43.082,42.982,43.352,42.732,101789.000,
2025-11-10,42.992,43.832,43.832,42.542,135308.000,
2025-11-11,43.762,43.112,43.762,42.592,128634.000,
2025-11-12,43.372,43.982,44.182,42.982,172588.000,
2025-11-13,43.682,44.152,44.452,43.552,151958.000,
2025-11-14,44.042,43.522,44.682,43.492,104829.000,
2025-11-17,43.532,42.802,43.652,42.372,109918.000,
2025-11-18,42.632,42.402,42.952,42.162,96507.000,
2025-11-19,42.522,43.682,44.062,42.392,166990.000,
2025-11-20,43.602,43.782,44.342,43.412,132283.000,
2025-11-21,43.802,42.862,44.042,42.842,137035.000,
2025-11-24,42.922,42.502,43.482,42.372,125974.000,
2025-11-25,42.442,43.362,43.932,42.442,115784.000,
2025-11-26,43.382,42.882,43.832,42.492,111562.000,
2025-11-27,42.752,43.332,43.952,42.412,108129.000,
2025-11-28,43.312,42.902,43.382,42.642,79280.000,
2025-12-01,42.922,43.072,43.402,42.482,105089.000,
2025-12-02,43.362,43.262,44.112,43.032,105413.000,
2025-12-03,43.042,42.442,43.322,42.382,108445.000,
2025-12-04,42.442,42.782,42.782,42.252,77623.000,
2025-12-05,42.742,44.782,45.042,42.612,205672.000,
2025-12-08,45.052,44.892,45.442,44.582,165557.000,
2025-12-09,44.832,44.002,44.892,43.882,110701.000,
2025-12-10,43.932,44.082,44.262,43.472,96330.000,
2025-12-11,44.082,44.372,44.652,43.632,123918.000,
2025-12-12,43.942,44.682,44.732,43.512,163532.000,
2025-12-15,44.282,45.392,46.012,44.182,212238.000,
2025-12-16,45.242,44.572,45.652,44.402,146617.000,
2025-12-17,44.582,46.232,46.822,44.432,239224.000,
2025-12-18,46.192,46.252,46.382,45.582,148504.000,
2025-12-19,45.982,45.882,46.532,45.432,148634.000,
2025-12-22,46.042,45.742,46.152,45.202,136683.000,
2025-12-23,45.752,45.912,46.762,45.582,155703.000,
2025-12-24,45.702,45.662,45.982,45.422,129872.000,
2025-12-25,45.582,46.322,47.032,45.512,151064.000,
2025-12-26,46.232,46.062,46.892,45.812,136839.000,
2025-12-29,45.782,45.522,46.602,45.392,132831.000,
2025-12-30,45.382,44.952,45.382,44.382,162599.000,
2025-12-31,44.982,44.882,45.172,44.622,98375.000,
2026-01-05,45.382,47.652,47.802,45.292,288607.000,
2026-01-06,47.652,49.052,49.582,47.652,266418.000,
2026-01-07,48.902,49.552,50.262,48.522,189979.000,
2026-01-08,49.382,48.382,49.382,47.632,170523.000,
2026-01-09,48.372,48.192,48.882,47.612,148266.000,
2026-01-12,48.112,48.822,49.362,47.602,210901.000,
2026-01-13,48.782,50.412,51.302,48.632,216044.000,
2026-01-14,50.142,48.962,50.142,48.782,220229.000,
2026-01-15,48.492,48.212,49.422,47.982,174885.000,
2026-01-16,48.462,46.902,48.602,46.502,236064.000,
2026-01-19,46.882,46.902,47.232,46.362,153159.000,
2026-01-20,46.882,47.672,48.262,46.552,220967.000,
2026-01-21,47.672,47.302,48.132,47.092,185709.000,
2026-01-22,47.582,46.282,48.122,46.192,166263.000,
2026-01-23,46.042,45.112,46.282,44.442,435411.000,
2026-01-26,45.122,46.312,47.082,44.882,366039.000,
2026-01-27,46.382,47.882,48.782,46.222,360264.000,
2026-01-28,47.802,47.722,48.582,47.122,264458.000,
2026-01-29,47.742,49.002,49.282,47.232,317624.000,
2026-01-30,48.792,49.102,50.082,48.382,215749.000,
2026-02-02,48.342,47.722,49.452,47.392,288153.000,
2026-02-03,47.942,47.692,48.372,46.902,200432.000,
2026-02-04,47.622,48.082,48.352,47.442,147911.000,
2026-02-05,48.252,47.212,48.672,46.582,166672.000,
2026-02-06,47.212,46.852,47.382,46.602,129680.000,
2026-02-09,47.502,48.352,48.482,46.932,145920.000,
2026-02-10,48.182,48.552,48.762,47.662,136292.000,
2026-02-11,48.562,48.152,49.042,47.782,109231.000,
2026-02-12,48.162,47.562,48.282,47.482,100958.000,
2026-02-13,47.742,46.772,47.782,46.692,114181.000,
2026-02-24,46.982,45.792,47.152,45.462,181576.000,
2026-02-25,45.792,45.282,46.072,45.112,250413.000,
2026-02-26,45.282,44.182,45.342,44.012,192260.000,
2026-02-27,44.102,43.862,44.462,43.722,137002.000,
2026-03-02,43.412,42.972,43.712,42.772,244065.000,
2026-03-03,43.152,43.502,44.312,42.502,295985.000,
2026-03-04,43.292,41.992,43.292,41.162,281027.000,
2026-03-05,42.182,42.012,42.432,41.772,222858.000,
2026-03-06,41.742,42.072,42.492,41.682,132373.000,
2026-03-09,41.352,41.582,41.742,40.592,169191.000,
2026-03-10,41.802,42.062,42.332,41.782,153470.000,
2026-03-11,42.182,41.992,42.372,41.682,129175.000,
2026-03-12,41.932,41.562,42.082,41.322,129459.000,
2026-03-13,41.302,41.312,41.722,41.122,129095.000,
2026-03-16,41.282,41.492,41.882,40.872,136937.000,
2026-03-17,41.512,42.112,42.832,41.482,253390.000,
2026-03-18,42.112,42.462,42.712,41.712,173160.000,
2026-03-19,42.102,41.772,42.222,41.382,178266.000,
2026-03-20,41.772,41.102,41.882,41.092,136391.000,
2026-03-23,40.802,38.802,40.802,38.572,311715.000,
2026-03-24,39.192,38.672,39.262,38.202,225374.000,
2026-03-25,38.782,38.872,39.332,38.442,209475.000,
2026-03-26,38.672,37.122,38.722,36.512,442639.000,
2026-03-27,36.692,36.702,36.972,36.302,249324.000,
2026-03-30,36.142,36.062,36.492,35.772,258812.000,
2026-03-31,35.902,35.722,36.652,35.672,261006.000,
2026-04-01,36.232,36.402,36.522,35.892,267234.000,
2026-04-02,36.232,35.742,36.242,35.552,179668.000,
2026-04-03,35.842,35.472,35.932,35.422,134637.000,
2026-04-07,35.562,35.072,35.562,34.892,169966.000,
2026-04-08,35.682,37.082,37.342,35.662,377620.000,
2026-04-09,36.782,36.332,36.782,36.232,142493.000,
2026-04-10,36.562,37.152,37.662,36.542,276232.000,
2026-04-13,36.682,36.902,37.082,36.492,117493.000,
2026-04-14,37.192,37.152,37.342,36.692,151499.000,
2026-04-15,37.432,37.082,37.692,36.992,164834.000,
2026-04-16,37.232,37.252,37.452,36.972,184751.000,
2026-04-17,37.162,36.902,37.182,36.722,160559.000,
2026-04-20,36.902,37.012,37.092,36.732,136841.000,
2026-04-21,37.052,36.732,37.452,36.612,142835.000,
2026-04-22,36.592,36.462,37.102,36.312,205623.000,
2026-04-23,36.482,36.262,36.862,36.042,149086.000,
2026-04-24,36.082,36.162,36.262,35.482,164483.000,
2026-04-27,36.082,36.052,36.322,35.922,138258.000,
2026-04-28,36.052,36.012,36.442,35.752,155549.000,
2026-04-29,35.982,36.022,36.532,35.882,338509.000,
2026-04-30,36.172,36.052,38.092,36.002,730797.000,
2026-05-06,36.372,36.042,36.682,35.882,497332.000,
2026-05-07,36.172,36.822,37.142,36.052,666481.000,
2026-05-08,36.682,36.692,36.922,36.302,334817.000,
2026-05-11,36.632,37.332,37.982,36.432,766934.000,
2026-05-12,37.332,36.942,37.442,36.792,326241.000,
2026-05-13,36.942,35.862,36.942,35.362,591161.000,
2026-05-14,35.662,35.372,35.992,35.182,315715.000,
2026-05-15,35.362,34.742,35.632,34.502,304591.000,
2026-05-18,34.402,34.132,34.412,33.912,238810.000,
2026-05-19,34.172,34.092,34.372,33.722,198904.000,
2026-05-20,33.992,33.922,34.182,33.702,176958.000,
2026-05-21,34.102,33.432,34.722,33.382,388837.000,
2026-05-22,33.402,33.202,33.592,33.012,222595.000,
2026-05-25,33.232,33.212,33.882,33.052,267738.000,
2026-05-26,33.182,33.182,33.882,32.862,483464.000,
2026-05-27,32.982,32.842,33.372,32.552,344245.000,
2026-05-28,32.802,32.772,32.952,32.222,349635.000,
2026-05-29,32.672,33.212,33.452,32.672,421505.000,
2026-06-01,33.082,32.962,33.302,32.432,247622.000,
2026-06-02,32.832,32.622,33.032,32.442,233519.000,
2026-06-03,32.632,32.262,32.882,32.162,225962.000,
2026-06-04,32.082,31.872,32.492,31.702,207198.000,
2026-06-05,32.082,32.202,33.572,32.042,614130.000,
2026-06-08,32.392,32.382,32.882,32.082,394605.000,
2026-06-09,32.202,32.522,32.632,32.182,215725.000,
2026-06-10,32.372,34.012,34.142,32.332,674788.000,
2026-06-11,33.932,33.712,35.032,33.432,448979.000,
2026-06-12,33.382,35.192,35.352,33.222,813106.000,
2026-06-15,35.312,35.912,36.452,35.132,633640.000,
2026-06-16,35.592,35.442,36.122,34.882,375760.000,
2026-06-17,35.542,35.192,35.742,34.882,273966.000,
2026-06-18,35.152,33.082,35.242,32.962,566796.000,
2026-06-22,32.692,35.822,36.242,32.482,872233.000,
2026-06-23,35.462,35.562,36.542,35.272,537865.000,
2026-06-24,35.632,35.232,35.892,34.562,390222.000,
2026-06-25,34.882,36.272,37.252,34.652,587849.000,
2026-06-26,35.992,34.422,36.472,34.382,404094.000,
2026-06-29,34.552,35.122,35.782,34.122,387106.000,
2026-06-30,34.782,34.732,35.282,34.062,359987.000,
2026-07-01,34.632,38.162,38.262,34.602,822440.000,
2026-07-02,38.132,37.892,39.482,37.792,583556.000,
2026-07-03,38.192,38.042,38.622,37.282,370252.000,
2026-07-06,38.012,38.162,38.662,37.432,409402.000,
2026-07-07,37.882,36.952,37.972,36.682,330355.000,
2026-07-08,36.802,36.892,37.382,36.702,233950.000,
2026-07-09,36.610,37.200,37.330,36.330,246751.000,
2026-07-10,36.900,37.420,37.830,36.530,371525.000,
2026-07-13,37.200,37.730,37.990,36.720,419592.000,
2026-07-14,37.510,38.720,39.080,36.610,559161.000,
2026-07-15,39.330,40.420,41.010,38.510,847284.000,
2026-07-16,39.680,38.920,40.200,38.670,456646.000,
2026-07-17,38.600,39.050,39.560,38.170,566771.000,
