trade_date,wind_code,open,high,low,close,volume,amt
2025-01-02,002230.SZ,47.81,48.01,45.80,46.09,55514657,2609222544
2025-01-03,002230.SZ,46.25,46.41,44.24,44.27,52476776,2373980682
2025-01-06,002230.SZ,44.20,45.21,43.82,44.20,29570815,1316446929
2025-01-07,002230.SZ,44.35,45.04,44.10,45.01,32791879,1471804893
2025-01-08,002230.SZ,44.81,45.30,43.54,44.89,42800895,1913404368
2025-01-09,002230.SZ,44.78,45.89,44.62,45.21,34101338,1553088702
2025-01-10,002230.SZ,45.30,45.90,44.60,44.60,34920089,1587914512
2025-01-13,002230.SZ,44.08,45.80,43.83,44.93,40761350,1842694016
2025-01-14,002230.SZ,45.05,46.96,44.69,46.80,57814700,2682180974
2025-01-15,002230.SZ,46.90,47.19,46.14,46.28,38280576,1787118742
2025-01-16,002230.SZ,46.77,49.59,46.75,47.95,87361768,4248842232
2025-01-17,002230.SZ,47.56,48.37,47.45,47.72,41741262,2005915068
2025-01-20,002230.SZ,48.29,48.47,47.45,47.60,34576759,1660325359
2025-01-21,002230.SZ,47.88,48.08,47.29,47.96,34858794,1673157963
2025-01-22,002230.SZ,47.99,48.14,47.47,47.58,29033948,1393303243
2025-01-23,002230.SZ,48.09,48.77,47.14,47.15,41005970,1974108700
2025-01-24,002230.SZ,47.14,50.27,47.04,49.60,89496034,4401497977
2025-01-27,002230.SZ,51.95,51.97,49.88,50.46,104183991,5310111058
2025-02-05,002230.SZ,52.77,54.76,52.77,54.19,160069853,8669412283
2025-02-06,002230.SZ,53.15,54.75,52.78,54.36,112012534,6070443551
2025-02-07,002230.SZ,54.25,55.44,53.21,54.06,134241129,7332974004
2025-02-10,002230.SZ,54.63,55.62,53.98,54.80,97813641,5379572637
2025-02-11,002230.SZ,54.68,54.80,53.56,53.67,82880178,4507529028
2025-02-12,002230.SZ,53.61,54.26,53.37,53.85,59170308,3195595244
2025-02-13,002230.SZ,53.85,54.01,52.37,52.55,71903315,3827816345
2025-02-14,002230.SZ,52.55,54.50,51.92,54.34,100408661,5401839661
2025-02-17,002230.SZ,55.03,55.87,54.19,54.81,96730635,5344949699
2025-02-18,002230.SZ,54.84,56.25,53.37,53.58,84194849,4627403670
2025-02-19,002230.SZ,53.66,54.58,53.15,54.18,59620858,3238198385
2025-02-20,002230.SZ,54.27,54.65,53.06,53.38,60132595,3247555519
2025-02-21,002230.SZ,53.66,55.73,53.49,55.35,112183343,6165845053
2025-02-24,002230.SZ,55.61,59.11,54.96,57.20,137430781,7916747729
2025-02-25,002230.SZ,55.75,56.45,55.25,55.37,84354602,4720261616
2025-02-26,002230.SZ,55.42,55.71,54.50,55.10,62457964,3451125967
2025-02-27,002230.SZ,55.46,56.55,53.26,54.08,76704222,4203173120
2025-02-28,002230.SZ,53.74,54.09,51.27,51.57,77489598,4079255569
