date,open,close,high,low,volume
2025-01-02,36.558,35.688,36.898,35.518,297099.0
2025-01-03,35.778,35.418,36.178,35.298,244181.0
2025-01-06,35.638,35.588,36.008,35.378,238427.0
2025-01-07,35.648,35.778,36.128,35.298,212102.0
2025-01-08,35.618,35.348,35.978,35.208,240281.0
2025-01-09,35.898,35.398,36.268,35.138,489345.0
2025-01-10,35.228,34.298,35.278,34.248,408265.0
2025-01-13,33.908,34.348,34.798,33.818,252381.0
2025-01-14,34.378,35.138,35.148,34.148,343423.0
2025-01-15,34.958,34.468,35.048,34.298,317320.0
2025-01-16,34.508,34.528,35.148,34.238,347114.0
2025-01-17,34.518,34.788,34.998,34.248,273964.0
2025-01-20,34.998,35.328,35.598,34.818,364180.0
2025-01-21,35.498,34.998,35.508,34.808,221953.0
2025-01-22,34.918,34.618,34.918,34.408,213410.0
2025-01-23,34.948,34.908,35.238,34.778,270185.0
2025-01-24,34.818,34.978,35.088,34.658,204650.0
2025-01-27,35.018,35.308,35.778,35.018,268043.0
2025-02-05,35.448,34.918,35.528,34.808,232847.0
2025-02-06,34.928,34.898,34.958,34.418,271945.0
2025-02-07,34.758,34.918,35.228,34.448,433108.0
2025-02-10,34.818,34.678,34.898,34.528,328526.0
2025-02-11,34.688,34.338,34.848,34.278,313600.0
2025-02-12,34.198,34.408,34.418,33.928,346108.0
2025-02-13,34.308,36.308,36.548,34.248,1087729.0
2025-02-14,35.898,35.808,36.178,35.508,489139.0
2025-02-17,35.778,35.958,36.188,35.328,415642.0
2025-02-18,35.998,35.268,36.158,35.198,361634.0
2025-02-19,35.208,35.498,35.588,34.908,436714.0
2025-02-20,35.478,35.018,35.478,34.998,304871.0
2025-02-21,35.098,35.098,36.158,34.978,520216.0
2025-02-24,35.468,35.298,35.938,35.128,534925.0
2025-02-25,35.118,34.688,35.118,34.608,336330.0
2025-02-26,34.698,34.928,34.948,34.478,292514.0
2025-02-27,34.898,34.608,34.988,34.368,340966.0
2025-02-28,34.568,34.388,35.178,34.298,427853.0
2025-03-03,34.388,34.768,35.168,34.208,431883.0
2025-03-04,34.778,35.168,35.408,34.378,365465.0
2025-03-05,35.198,34.678,35.258,34.618,286757.0
2025-03-06,34.798,34.948,35.048,34.498,317559.0
2025-03-07,34.848,34.998,35.358,34.718,377782.0
2025-03-10,35.598,35.408,35.688,35.058,485542.0
2025-03-11,35.008,36.198,36.228,34.958,697370.0
2025-03-12,36.208,36.068,36.278,35.878,380513.0
2025-03-13,36.048,36.128,36.308,35.958,335989.0
2025-03-14,36.288,36.598,36.768,36.148,489494.0
2025-03-17,36.928,37.308,37.668,36.768,532194.0
2025-03-18,37.288,36.728,37.288,36.598,421433.0
2025-03-19,36.698,36.838,36.848,36.378,308693.0
2025-03-20,37.198,36.358,37.198,36.348,425599.0
2025-03-21,36.358,36.678,37.348,35.818,542622.0
2025-03-24,36.298,36.348,36.478,35.658,305369.0
2025-03-25,36.388,36.698,36.698,36.068,304882.0
2025-03-26,36.718,38.068,38.298,36.598,937084.0
2025-03-27,38.038,37.888,38.228,37.808,354833.0
2025-03-28,37.888,37.738,37.898,37.488,278249.0
2025-03-31,37.558,36.828,38.008,36.758,351708.0
2025-04-01,36.808,36.878,37.528,36.758,307321.0
2025-04-02,36.898,37.138,37.278,36.898,263667.0
2025-04-03,36.798,37.588,37.768,36.798,368220.0
2025-04-07,36.948,36.878,38.288,35.628,1074454.0
2025-04-08,36.878,39.448,40.098,36.008,1348126.0
