trade_date,wind_code,open,high,low,close,volume,amt
2025-07-18,SH601127,129.340,129.690,128.710,129.090,128467.000,
2025-07-21,SH601127,129.070,129.210,128.230,128.440,144437.000,
2025-07-22,SH601127,128.190,128.390,127.560,128.160,140139.000,
2025-07-23,SH601127,127.900,129.390,127.690,128.770,143969.000,
2025-07-24,SH601127,128.330,128.840,127.890,128.310,163144.000,
2025-07-25,SH601127,128.320,128.770,127.910,128.050,135235.000,
2025-07-28,SH601127,128.590,130.330,128.050,129.300,172221.000,
2025-07-29,SH601127,129.880,129.880,127.990,128.210,151553.000,
2025-07-30,SH601127,127.900,128.670,127.260,127.650,137135.000,
2025-07-31,SH601127,127.210,127.450,125.640,125.800,182122.000,
2025-08-01,SH601127,125.710,127.940,125.150,127.340,141615.000,
2025-08-04,SH601127,126.890,126.890,126.050,126.550,98121.000,
2025-08-05,SH601127,126.570,127.770,126.090,126.650,111716.000,
2025-08-06,SH601127,126.690,128.390,126.070,127.590,123719.000,
2025-08-07,SH601127,127.450,127.490,126.590,126.760,105224.000,
2025-08-08,SH601127,126.590,126.590,125.510,125.590,123621.000,
2025-08-11,SH601127,125.560,127.490,125.550,127.040,130833.000,
2025-08-12,SH601127,127.690,130.110,127.690,128.780,230082.000,
2025-08-13,SH601127,127.590,128.390,127.190,127.810,170256.000,
2025-08-14,SH601127,127.900,128.670,126.750,126.890,142077.000,
2025-08-15,SH601127,126.390,128.390,126.150,127.490,184487.000,
2025-08-18,SH601127,127.440,128.890,126.360,127.770,257860.000,
2025-08-19,SH601127,127.300,132.220,127.300,130.360,421776.000,
2025-08-20,SH601127,129.390,130.960,128.270,130.690,279318.000,
2025-08-21,SH601127,130.890,134.390,130.390,130.890,300190.000,
2025-08-22,SH601127,131.190,133.490,131.190,132.850,306628.000,
2025-08-25,SH601127,133.230,135.880,131.890,134.760,426185.000,
2025-08-26,SH601127,134.760,135.370,132.770,133.460,297698.000,
2025-08-27,SH601127,133.910,136.390,130.540,130.710,407069.000,
2025-08-28,SH601127,129.900,130.830,127.530,130.270,301209.000,
2025-08-29,SH601127,130.250,137.730,129.630,135.800,621886.000,
2025-09-01,SH601127,137.790,144.190,137.770,142.780,546378.000,
2025-09-02,SH601127,141.890,149.770,141.540,145.830,586802.000,
2025-09-03,SH601127,148.470,151.890,145.630,146.550,497702.000,
