trade_date,wind_code,open,high,low,close,volume,amt
2025-07-18,300014.SZ,44.75,45.92,44.75,45.30,38672451,1770731017
2025-07-21,300014.SZ,45.40,45.75,44.89,45.69,23885485,1092699506
2025-07-22,300014.SZ,45.53,46.67,45.30,46.22,36692510,1703931536
2025-07-23,300014.SZ,46.50,46.59,45.67,45.80,26543210,1232970381
2025-07-24,300014.SZ,45.66,47.66,45.66,47.23,45823179,2163013222
2025-07-25,300014.SZ,47.29,47.55,46.59,46.79,26744162,1266276598
2025-07-28,300014.SZ,46.61,47.98,46.39,47.11,32072599,1523651782
2025-07-29,300014.SZ,46.89,47.35,46.57,47.28,23988450,1134676213
2025-07-30,300014.SZ,47.17,47.28,45.48,45.69,31930237,1486075156
2025-07-31,300014.SZ,45.60,45.84,43.82,43.99,37153518,1675339889
2025-08-01,300014.SZ,44.04,44.47,43.40,43.61,30743991,1356355124
2025-08-04,300014.SZ,43.50,43.89,43.11,43.78,23033186,1008618372
2025-08-05,300014.SZ,43.81,44.03,43.58,43.88,21601045,952734265
2025-08-06,300014.SZ,43.86,44.00,43.39,43.97,19927915,878295150
2025-08-07,300014.SZ,44.15,44.68,43.51,43.77,31293446,1384350349
2025-08-08,300014.SZ,43.69,43.96,43.52,43.59,19058639,838534275
2025-08-11,300014.SZ,44.60,46.57,44.31,46.28,70454531,3223865802
2025-08-12,300014.SZ,46.03,46.03,45.01,45.63,38285791,1751179449
2025-08-13,300014.SZ,45.48,46.19,45.21,45.80,32763633,1505872512
2025-08-14,300014.SZ,45.95,46.04,44.55,45.11,35767583,1634445630
2025-08-15,300014.SZ,44.95,46.64,44.91,46.44,49733954,2310805955
2025-08-18,300014.SZ,46.87,47.66,46.42,47.11,48945217,2316648806
2025-08-19,300014.SZ,47.12,47.99,46.69,47.32,39327893,1875508075
2025-08-20,300014.SZ,46.87,48.25,46.72,48.18,37760965,1805313653
2025-08-21,300014.SZ,48.24,48.42,47.50,47.75,30961825,1495821945
2025-08-22,300014.SZ,46.89,49.92,46.80,48.18,69295191,3393230564
2025-08-25,300014.SZ,48.52,50.41,47.95,49.54,67950497,3366739035
2025-08-26,300014.SZ,49.16,51.16,48.48,50.02,56772590,2852731465
2025-08-27,300014.SZ,50.02,56.31,49.87,52.90,114480301,6136994843
2025-08-28,300014.SZ,52.65,54.43,51.66,53.18,68097488,3640454777
2025-08-29,300014.SZ,53.25,58.61,53.18,56.81,103133627,5844273418
2025-09-01,300014.SZ,57.07,57.76,55.13,55.50,67923384,3819852579
2025-09-02,300014.SZ,55.44,57.51,54.94,56.73,73658304,4163060519
2025-09-03,300014.SZ,57.48,65.13,57.47,63.59,138471785,8807374418
2025-09-04,300014.SZ,65.64,72.29,64.85,66.46,156146108,10675393311
2025-09-05,300014.SZ,67.55,78.38,66.56,77.49,170591805,12356689927
2025-09-08,300014.SZ,80.47,80.47,72.50,74.46,181300483,13770722125
2025-09-09,300014.SZ,72.62,74.39,71.13,71.75,105174697,7673808138
2025-09-10,300014.SZ,69.54,70.83,68.54,69.69,109163168,7640217855
2025-09-11,300014.SZ,69.44,72.23,67.68,71.23,105915468,7531031670
2025-09-12,300014.SZ,71.52,76.47,70.53,73.32,123035096,9069020998
2025-09-15,300014.SZ,75.49,80.41,73.17,73.43,134112951,10341216903
2025-09-16,300014.SZ,73.98,74.43,71.26,73.29,89619881,6552349824
2025-09-17,300014.SZ,72.63,75.39,71.51,73.71,90227875,6650829896
2025-09-18,300014.SZ,72.58,73.35,68.95,70.24,98905504,7074245182
2025-09-19,300014.SZ,70.20,73.61,70.06,71.17,78637613,5683157479
2025-09-22,300014.SZ,71.06,72.54,70.36,71.57,45667931,3261788132
2025-09-23,300014.SZ,71.57,76.62,71.55,73.56,107949085,8032203461
2025-09-24,300014.SZ,73.46,77.22,71.63,76.08,98480023,7395224099
2025-09-25,300014.SZ,75.78,83.60,75.77,81.01,123246183,9845963100
