date,open,close,high,low,vol
2025-09-04,24.99,24.76,25.1,24.48,286186.0
2025-09-05,24.77,24.88,25.03,24.72,249525.0
2025-09-08,24.94,25.6,25.71,24.74,360454.0
2025-09-09,25.57,26.3,27.18,25.52,483509.0
2025-09-10,26.15,25.94,26.53,25.44,276982.0
2025-09-11,25.82,26.13,26.19,25.75,224184.0
2025-09-12,26.15,25.82,26.15,25.58,268996.0
2025-09-15,25.85,25.54,25.89,25.45,199240.0
2025-09-16,25.73,25.25,26.3,24.98,279210.0
2025-09-17,25.2,25.2,25.45,24.94,157274.0
2025-09-18,25.25,24.4,25.25,24.29,306798.0
2025-09-19,24.6,24.88,24.95,24.6,200555.0
2025-09-22,24.82,24.39,24.87,24.18,207054.0
2025-09-23,24.3,24.23,24.52,23.84,201779.0
2025-09-24,24.26,24.71,24.75,24.06,177768.0
2025-09-25,24.68,24.43,24.9,24.43,180671.0
2025-09-26,24.4,24.76,25.04,24.4,205308.0
2025-09-29,24.81,24.98,25.03,24.46,240259.0
2025-09-30,25.25,25.6,25.83,25.1,444753.0
2025-10-09,25.92,27.36,27.45,25.84,678063.0
2025-10-10,27.05,27.54,28.17,26.93,581370.0
2025-10-13,26.65,27.57,28.07,26.65,501982.0
2025-10-14,28.0,27.73,28.52,27.46,563043.0
2025-10-15,27.73,27.91,28.37,27.31,405984.0
2025-10-16,27.92,26.75,27.97,26.6,419599.0
2025-10-17,26.88,26.3,27.19,26.24,327284.0
2025-10-20,26.61,26.27,26.75,26.03,242596.0
2025-10-21,26.32,26.92,27.18,26.05,294163.0
2025-10-22,26.78,26.28,26.96,26.2,232662.0
2025-10-23,26.46,26.77,26.83,25.95,239255.0
2025-10-24,26.8,26.58,27.11,26.28,209997.0
2025-10-27,26.61,26.84,27.32,26.61,275783.0
2025-10-28,26.85,26.64,26.98,26.41,266097.0
2025-10-29,27.3,28.6,28.73,27.3,653598.0
2025-10-30,28.6,27.89,28.72,27.59,398694.0
2025-10-31,28.0,27.56,28.27,27.48,402477.0
2025-11-03,27.7,28.39,28.42,27.41,461124.0
2025-11-04,28.2,28.1,28.63,27.57,405072.0
2025-11-05,27.56,28.31,28.56,26.97,537236.0
2025-11-06,28.24,31.26,31.26,28.24,1066921.0
2025-11-07,31.9,33.17,33.73,31.56,1425074.0
2025-11-10,34.48,34.03,36.61,33.79,1812544.0
2025-11-11,34.17,34.31,34.76,33.7,1017880.0
2025-11-12,33.71,33.41,33.92,32.36,802713.0
2025-11-13,33.41,34.67,35.16,33.41,1014985.0
2025-11-14,33.98,33.4,34.85,33.39,693899.0
2025-11-17,33.8,33.18,34.35,33.06,601400.0
2025-11-18,33.0,31.75,33.7,31.53,809576.0
2025-11-19,31.57,31.53,32.27,31.1,490492.0
2025-11-20,31.75,31.2,32.44,31.19,537968.0
2025-11-21,30.8,29.65,31.03,29.6,649487.0
2025-11-24,29.85,28.91,30.0,28.8,479016.0
2025-11-25,29.22,29.3,29.49,28.8,412821.0
2025-11-26,29.31,29.11,29.48,29.0,349073.0
2025-11-27,29.13,29.46,29.9,29.13,388309.0
2025-11-28,29.35,29.77,30.01,29.22,495391.0
2025-12-01,29.9,29.73,30.36,29.57,518816.0
2025-12-02,29.68,29.49,29.8,29.31,330386.0
2025-12-03,29.6,29.47,30.16,29.29,524232.0
2025-12-04,29.12,29.4,29.85,29.12,402806.0
2025-12-05,29.43,30.25,30.45,29.36,515498.0
2025-12-08,30.4,30.09,30.54,29.7,430612.0
2025-12-09,29.93,29.65,30.05,29.51,316796.0
2025-12-10,29.41,29.41,29.66,29.12,264596.0
2025-12-11,29.64,29.48,30.35,29.41,410192.0
2025-12-12,29.4,28.52,29.57,28.51,699436.0
2025-12-15,28.3,28.52,28.87,28.12,373344.0
2025-12-16,28.5,27.57,28.52,27.4,344461.0
2025-12-17,27.51,28.43,28.56,27.51,356059.0
2025-12-18,28.28,28.57,28.78,28.08,310712.0
2025-12-19,28.54,28.65,29.01,28.28,351848.0
2025-12-22,28.89,29.51,29.62,28.88,387562.0
2025-12-23,29.51,29.61,29.83,29.1,354281.0
2025-12-24,29.62,29.59,29.63,29.12,284475.0
2025-12-25,30.3,30.35,31.0,29.63,581676.0
2025-12-26,30.49,31.6,31.6,30.16,609875.0
2025-12-29,31.81,31.38,32.35,31.1,646771.0
2025-12-30,30.99,32.62,33.19,30.75,671039.0
2025-12-31,32.46,32.21,32.57,31.94,410569.0
2026-01-05,32.4,32.61,33.17,32.33,526608.0
2026-01-06,32.5,34.52,34.84,32.5,771398.0
2026-01-07,34.52,34.21,34.71,33.9,565195.0
2026-01-08,34.05,33.5,34.2,33.15,493141.0
2026-01-09,33.3,33.4,33.77,32.78,447889.0
2026-01-12,33.35,32.48,33.37,32.22,586007.0
2026-01-13,32.7,33.07,33.65,32.66,486206.0
2026-01-14,33.07,33.09,33.6,32.64,525901.0
2026-01-15,33.0,34.07,35.5,32.92,654271.0
2026-01-16,34.17,33.72,34.57,33.41,409401.0
2026-01-19,33.45,34.78,34.88,33.1,556919.0
2026-01-20,34.95,34.87,35.24,34.01,517317.0
2026-01-21,34.85,35.47,35.71,34.32,509951.0
2026-01-22,35.7,35.88,36.52,35.31,523348.0
2026-01-23,35.88,36.46,36.53,35.3,506593.0
2026-01-26,36.46,37.8,38.22,36.46,655521.0
2026-01-27,37.35,37.15,38.27,36.43,617031.0
2026-01-28,36.87,38.69,39.07,36.43,749547.0
2026-01-29,39.06,38.29,40.25,37.68,744124.0
2026-01-30,37.44,36.99,38.34,35.98,684952.0
2026-02-02,35.96,33.84,36.38,33.78,863378.0
2026-02-03,34.72,34.83,34.98,34.11,423030.0
2026-02-04,35.1,34.88,35.19,34.46,303976.0
2026-02-05,34.6,33.9,35.08,33.7,338022.0
2026-02-06,33.1,34.58,35.22,33.05,390975.0
2026-02-09,35.03,34.53,35.15,34.3,364276.0
2026-02-10,34.37,34.28,34.47,34.04,198086.0
2026-02-11,34.22,35.32,36.05,34.15,506046.0
2026-02-12,35.33,35.46,35.67,35.15,298153.0
2026-02-13,35.1,34.58,35.17,34.4,280298.0
2026-02-24,35.86,38.16,38.16,35.83,830309.0
2026-02-25,39.0,42.1,42.1,38.75,1736896.0
2026-02-26,42.2,43.35,43.64,41.31,1633213.0
2026-02-27,42.3,43.17,44.42,42.3,928833.0
2026-03-02,44.12,42.79,44.2,41.9,1075661.0
2026-03-03,42.15,39.98,42.79,39.19,1309558.0
2026-03-04,38.95,39.87,41.46,38.94,923662.0
2026-03-05,40.64,39.5,40.65,39.18,731627.0
2026-03-06,39.21,41.47,41.78,38.77,1041425.0
2026-03-09,42.27,40.82,43.08,40.64,1238643.0
2026-03-10,39.6,40.0,40.77,39.57,720127.0
2026-03-11,39.89,40.79,40.91,39.08,822150.0
2026-03-12,41.1,41.05,41.9,39.63,992882.0
2026-03-13,41.19,41.93,43.9,41.19,1253881.0
2026-03-16,42.38,39.49,43.18,39.3,1232613.0
2026-03-17,39.1,37.97,40.26,37.97,920916.0
2026-03-18,37.9,37.52,37.95,36.45,650947.0
2026-03-19,37.55,35.76,37.94,35.39,673343.0
2026-03-20,35.69,36.01,36.8,35.47,612994.0
2026-03-23,34.68,35.49,36.97,34.61,759769.0
2026-03-24,34.61,33.31,34.68,31.9,1186641.0
2026-03-25,32.93,33.34,33.93,32.81,672870.0
2026-03-26,33.3,32.77,33.9,32.55,546516.0
2026-03-27,32.28,33.58,34.13,32.21,635349.0
2026-03-30,33.59,33.78,34.49,33.53,580225.0
2026-03-31,33.74,32.19,33.85,32.07,560472.0
2026-04-01,32.6,32.3,32.76,32.04,393237.0
2026-04-02,32.09,31.47,32.1,30.8,464516.0
2026-04-03,31.52,30.24,31.59,29.96,597020.0
2026-04-07,30.24,31.4,31.52,29.91,508156.0
2026-04-08,31.39,32.18,32.23,31.3,595237.0
2026-04-09,31.8,32.08,32.39,31.55,349838.0
2026-04-10,32.4,32.26,32.79,31.92,407398.0
2026-04-13,32.45,32.08,32.59,31.63,445777.0
2026-04-14,32.13,32.29,32.33,31.81,371335.0
2026-04-15,32.46,31.76,32.69,31.71,455651.0
2026-04-16,31.8,32.61,32.95,31.7,522186.0
2026-04-17,33.1,32.16,33.1,32.04,573929.0
2026-04-20,32.02,32.16,32.34,31.73,421908.0
2026-04-21,32.16,32.79,33.2,31.48,563689.0
2026-04-22,32.83,33.75,34.08,32.7,773019.0
2026-04-23,33.75,32.8,33.87,32.68,605800.0
2026-04-24,32.6,34.47,34.5,32.56,840330.0
2026-04-27,34.12,33.99,34.39,33.5,637290.0
2026-04-28,34.25,34.45,35.42,34.21,791876.0
2026-04-29,34.03,35.48,35.58,33.45,730397.0
2026-04-30,35.24,34.98,35.66,34.73,531323.0
2026-05-06,35.08,34.98,35.11,33.8,626022.0
2026-05-07,34.77,33.9,34.77,33.85,632753.0
2026-05-08,33.8,33.57,34.1,33.33,427477.0
2026-05-11,33.56,33.83,34.1,33.4,438917.0
2026-05-12,33.73,32.99,33.76,32.95,402480.0
2026-05-13,32.84,33.28,33.48,32.8,346303.0
2026-05-14,33.44,32.34,33.51,32.34,414002.0
2026-05-15,32.23,32.35,33.14,32.19,413938.0
2026-05-18,32.49,31.61,32.99,31.47,404519.0
2026-05-19,31.61,31.31,31.61,30.9,310513.0
2026-05-20,31.05,31.67,31.79,30.8,325333.0
2026-05-21,31.53,31.58,32.62,31.39,387596.0
2026-05-22,31.59,32.16,32.58,31.29,335845.0
2026-05-25,32.0,30.9,32.32,30.75,427687.0
2026-05-26,30.84,32.03,32.08,30.56,466334.0
2026-05-27,32.05,31.27,32.76,31.08,365431.0
2026-05-28,31.5,30.96,31.98,30.65,327330.0
2026-05-29,30.92,30.64,31.22,30.44,340200.0
2026-06-01,30.73,31.01,31.39,30.57,318267.0
2026-06-02,31.0,31.07,31.32,30.2,301830.0
2026-06-03,30.83,31.02,31.45,30.51,284718.0
2026-06-04,30.9,30.22,30.92,30.0,368116.0
2026-06-05,30.05,29.77,30.49,29.6,351043.0
2026-06-08,29.17,28.93,29.67,28.75,337769.0
2026-06-09,29.23,28.77,29.28,28.09,323611.0
2026-06-10,28.3,28.7,29.1,28.3,242655.0
2026-06-11,29.24,29.99,30.28,28.81,548487.0
2026-06-12,29.56,29.6,30.99,28.96,751424.0
2026-06-15,30.2,31.22,31.3,30.2,648562.0
2026-06-16,31.21,30.62,31.99,30.33,521607.0
2026-06-17,30.22,30.23,30.55,29.47,426182.0
2026-06-18,29.95,29.57,30.51,29.17,415288.0
2026-06-22,29.29,32.53,32.53,29.06,941509.0
2026-06-23,32.97,32.06,33.56,31.81,889230.0
2026-06-24,31.7,34.12,34.19,31.7,964316.0
2026-06-25,34.04,33.5,34.44,32.82,765331.0
2026-06-26,33.58,32.13,33.58,32.1,556939.0
2026-06-29,32.13,31.96,32.96,31.0,476911.0
2026-06-30,31.65,30.4,31.65,30.07,609547.0
2026-07-01,30.01,31.1,31.63,29.68,552688.0
2026-07-02,30.75,31.49,31.98,30.0,606664.0
