date,open,close,high,low,vol
2025-09-01,73.33,74.55,75.3,72.58,42477.0
2025-09-02,74.44,72.84,75.29,71.68,31719.0
2025-09-03,72.8,72.11,73.3,71.66,19967.0
2025-09-04,72.04,71.48,72.75,70.4,24591.0
2025-09-05,71.91,72.6,72.8,70.6,23917.0
2025-09-08,72.28,77.14,77.88,71.79,50682.0
2025-09-09,76.4,77.0,79.19,76.4,42744.0
2025-09-10,76.62,74.76,77.69,74.02,34471.0
2025-09-11,74.0,75.2,75.42,73.69,24893.0
2025-09-12,75.2,75.18,76.5,74.2,20644.0
2025-09-15,75.18,73.85,75.19,73.59,18434.0
2025-09-16,73.8,73.91,75.57,72.83,26349.0
2025-09-17,73.69,72.19,74.45,72.02,32939.0
2025-09-18,72.19,71.9,73.78,71.1,33244.0
2025-09-19,71.92,71.18,72.56,70.88,25863.0
2025-09-22,71.21,69.81,71.37,68.71,42959.0
2025-09-23,69.62,68.25,70.51,67.33,30924.0
2025-09-24,68.09,69.33,69.98,67.65,48120.0
2025-09-25,69.3,70.93,72.0,69.16,48961.0
2025-09-26,71.07,72.42,73.8,70.6,40765.0
2025-09-29,72.06,72.07,72.98,71.3,29862.0
2025-09-30,71.52,71.94,72.2,70.55,26517.0
2025-10-09,71.96,70.83,72.47,69.14,28089.0
2025-10-10,70.5,72.85,73.02,70.38,34275.0
2025-10-13,71.52,70.74,72.85,70.14,31758.0
2025-10-14,71.39,68.7,71.45,68.48,41368.0
2025-10-15,68.55,69.5,69.58,68.38,21205.0
2025-10-16,69.06,68.2,70.05,67.91,17948.0
2025-10-17,68.21,68.8,70.63,68.05,28651.0
2025-10-20,69.33,68.41,69.36,67.89,15784.0
2025-10-21,68.48,68.55,69.28,68.14,12281.0
2025-10-22,68.5,67.55,68.85,67.35,14679.0
2025-10-23,67.54,68.66,68.66,66.18,24817.0
2025-10-24,68.64,65.26,68.94,64.66,57198.0
2025-10-27,65.36,65.02,65.94,65.0,39414.0
2025-10-28,64.94,64.09,65.15,63.71,48112.0
2025-10-29,64.12,68.11,70.5,64.12,131542.0
2025-10-30,66.25,64.81,66.66,64.28,88344.0
2025-10-31,64.51,64.97,66.71,64.5,40636.0
2025-11-03,68.9,67.25,70.0,65.1,86384.0
2025-11-04,67.96,62.45,68.16,62.01,116282.0
2025-11-05,61.5,62.21,62.3,60.41,56715.0
2025-11-06,62.65,65.85,67.8,62.5,133294.0
2025-11-07,66.2,68.23,69.44,65.87,87242.0
2025-11-10,68.03,67.28,68.9,66.5,77842.0
2025-11-11,66.89,68.71,69.1,66.36,49156.0
