date,open,close,high,low,vol
2026-05-08,35.0,34.77,35.3,34.53,427477.0
2026-05-11,34.76,35.03,35.3,34.6,438917.0
2026-05-12,34.93,34.19,34.96,34.15,402480.0
2026-05-13,34.04,34.48,34.68,34.0,346303.0
2026-05-14,33.44,32.34,33.51,32.34,414002.0
2026-05-15,32.23,32.35,33.14,32.19,413938.0
2026-05-18,32.49,31.61,32.99,31.47,404519.0
2026-05-19,31.61,31.31,31.61,30.9,310513.0
2026-05-20,31.05,31.67,31.79,30.8,325333.0
2026-05-21,31.53,31.58,32.62,31.39,387596.0
2026-05-22,31.59,32.16,32.58,31.29,335845.0
2026-05-25,32.0,30.9,32.32,30.75,427687.0
2026-05-26,30.84,32.03,32.08,30.56,466334.0
2026-05-27,32.05,31.27,32.76,31.08,365431.0
2026-05-28,31.5,30.96,31.98,30.65,327330.0
2026-05-29,30.92,30.64,31.22,30.44,340200.0
2026-06-01,30.73,31.01,31.39,30.57,318267.0
2026-06-02,31.0,31.07,31.32,30.2,301830.0
2026-06-03,30.83,31.02,31.45,30.51,284718.0
2026-06-04,30.9,30.22,30.92,30.0,368116.0
2026-06-05,30.05,29.77,30.49,29.6,351043.0
2026-06-08,29.17,28.93,29.67,28.75,337769.0
2026-06-09,29.23,28.77,29.28,28.09,323611.0
2026-06-10,28.3,28.7,29.1,28.3,242655.0
2026-06-11,29.24,29.99,30.28,28.81,548487.0
2026-06-12,29.56,29.6,30.99,28.96,751424.0
2026-06-15,30.2,31.22,31.3,30.2,648562.0
2026-06-16,31.21,30.62,31.99,30.33,521607.0
2026-06-17,30.22,30.23,30.55,29.47,426182.0
2026-06-18,29.95,29.57,30.51,29.17,415288.0
2026-06-22,29.29,32.53,32.53,29.06,941509.0
2026-06-23,32.97,32.06,33.56,31.81,889230.0
2026-06-24,31.7,34.12,34.19,31.7,964316.0
2026-06-25,34.04,33.5,34.44,32.82,765331.0
2026-06-26,33.58,32.13,33.58,32.1,556939.0
2026-06-29,32.13,31.96,32.96,31.0,476911.0
2026-06-30,31.65,30.4,31.65,30.07,609547.0
2026-07-01,30.01,31.1,31.63,29.68,552688.0
2026-07-02,30.75,31.49,31.98,30.0,606664.0
2026-07-03,31.54,30.6,31.61,30.45,448165.0
2026-07-06,30.25,30.29,31.16,30.01,379687.0
2026-07-07,30.06,28.86,30.18,28.83,408862.0
2026-07-08,28.77,28.98,29.04,28.11,294550.0
2026-07-09,28.83,27.76,28.84,27.37,447638.0
2026-07-10,27.58,27.27,27.85,26.96,308932.0
2026-07-13,27.07,26.46,27.17,26.27,305103.0
2026-07-14,26.46,27.75,27.85,26.38,339945.0
2026-07-15,27.75,28.18,28.56,27.33,332947.0
2026-07-16,27.96,27.62,28.28,27.53,223631.0
2026-07-17,27.6,27.45,28.09,27.25,282929.0
