date,open,close,high,low,vol
2025-09-04,64.84,63.44,65.35,62.53,502026.0
2025-09-05,63.39,64.6,64.87,63.26,324338.0
2025-09-08,64.63,68.35,68.68,64.52,630919.0
2025-09-09,68.4,67.27,68.95,66.57,403633.0
2025-09-10,66.59,66.29,67.13,65.71,244393.0
2025-09-11,66.05,67.18,67.25,65.57,319295.0
2025-09-12,67.19,66.54,67.46,65.85,263774.0
2025-09-15,66.54,66.49,67.84,66.25,209925.0
2025-09-16,66.56,65.36,66.8,64.75,284113.0
2025-09-17,65.07,65.76,66.25,64.81,212182.0
2025-09-18,65.77,64.63,65.83,64.1,314010.0
2025-09-19,64.41,64.06,65.27,64.06,293063.0
2025-09-22,63.97,62.85,63.97,62.26,287563.0
2025-09-23,62.87,62.09,63.16,61.34,268883.0
2025-09-24,61.81,62.43,62.67,61.75,215651.0
2025-09-25,62.41,63.31,64.1,62.3,285236.0
2025-09-26,63.23,62.76,63.62,62.65,209298.0
2025-09-29,62.95,64.69,65.28,62.45,329372.0
2025-09-30,64.63,65.33,65.61,64.01,293174.0
2025-10-09,65.33,66.48,66.6,64.05,335340.0
2025-10-10,66.25,66.48,67.55,65.41,328917.0
2025-10-13,63.87,65.1,65.53,63.74,306094.0
2025-10-14,65.29,63.52,66.2,63.29,306328.0
2025-10-15,63.45,63.5,64.31,62.82,208857.0
2025-10-16,63.57,61.74,63.57,61.3,351124.0
2025-10-17,61.71,60.26,62.4,60.25,301346.0
2025-10-20,60.78,59.61,60.78,59.36,259369.0
2025-10-21,59.84,59.93,60.3,59.35,191259.0
2025-10-22,59.95,60.09,60.33,59.56,158525.0
2025-10-23,59.99,61.48,61.55,59.6,225942.0
2025-10-24,61.44,60.2,61.72,59.76,310696.0
2025-10-27,60.75,61.24,62.05,60.56,367918.0
2025-10-28,61.41,60.23,61.41,60.16,247704.0
2025-10-29,60.15,60.74,61.2,59.78,269625.0
2025-10-30,60.75,60.46,61.0,59.93,280867.0
2025-10-31,60.63,61.38,62.08,60.62,311849.0
2025-11-03,61.6,61.27,61.71,60.41,182918.0
2025-11-04,61.1,60.35,61.6,59.86,189339.0
2025-11-05,59.86,60.22,60.83,59.44,177936.0
2025-11-06,60.05,60.45,61.2,60.05,205363.0
2025-11-07,60.44,64.02,64.26,60.1,762160.0
2025-11-10,64.95,66.61,67.53,64.9,786642.0
2025-11-11,66.15,66.7,67.24,65.5,373545.0
2025-11-12,66.75,66.52,67.25,65.98,299057.0
2025-11-13,66.15,67.46,67.91,66.15,416458.0
2025-11-14,66.15,64.55,67.03,64.55,504503.0
2025-11-17,63.83,65.13,66.43,63.83,326431.0
2025-11-18,65.15,64.15,65.51,63.77,234162.0
2025-11-19,63.95,64.36,64.75,63.75,162993.0
2025-11-20,64.72,63.05,65.22,62.93,207793.0
2025-11-21,62.6,61.46,62.68,61.08,298715.0
2025-11-24,62.18,61.54,62.4,61.01,242335.0
2025-11-25,61.75,61.79,62.85,61.68,216535.0
2025-11-26,61.81,62.45,62.63,61.57,168651.0
2025-11-27,62.15,64.65,65.08,62.1,378089.0
2025-11-28,64.64,65.87,66.73,64.6,388355.0
2025-12-01,65.72,66.71,66.93,65.35,312903.0
2025-12-02,66.55,65.75,66.84,65.65,205283.0
2025-12-03,65.95,66.95,68.12,65.88,459658.0
2025-12-04,66.82,66.43,67.55,66.01,191121.0
2025-12-05,66.57,68.73,69.42,66.45,496446.0
2025-12-08,68.95,68.72,69.45,68.13,329803.0
2025-12-09,68.72,68.05,69.75,67.75,332061.0
2025-12-10,67.72,68.05,68.18,66.65,238363.0
2025-12-11,68.06,67.22,69.25,66.93,199392.0
2025-12-12,67.22,67.22,67.56,66.28,225459.0
2025-12-15,67.19,68.44,69.74,66.75,352824.0
2025-12-16,68.3,68.82,68.94,66.73,280235.0
2025-12-17,68.5,72.97,73.63,68.5,701134.0
2025-12-18,72.98,74.29,75.74,72.6,506723.0
2025-12-19,73.82,74.34,74.83,73.82,243168.0
