date,open,close,low,high,vol,amt
2025-09-12,81.34,79.68,79.49,82.21,592316,477702.31
2025-09-15,79.6,80.15,79.35,82.17,522526,421515.22
2025-09-16,79.96,83.49,79.51,85.55,806533,664876.81
2025-09-17,83.5,84.05,82.48,84.44,596429,497188.19
2025-09-18,83.66,82.6,81.31,87.48,958787,812604.5
2025-09-19,82.7,81.7,81.6,84.0,559665,461752.28
2025-09-22,81.7,81.79,81.01,82.38,439900,358994.59
2025-09-23,81.8,82.6,80.75,83.94,602816,496207.38
2025-09-24,82.62,86.33,82.1,87.4,722554,617196.44
2025-09-25,87.0,85.91,85.1,89.65,679153,588904.94
2025-09-26,85.66,81.54,81.45,85.85,625683,521707.94
2025-09-29,82.01,83.4,80.57,83.5,503742,414200.22
2025-09-30,83.05,83.82,82.5,84.41,410834,342432.34
2025-10-09,84.8,88.91,84.09,91.0,906926,804602.19
2025-10-10,89.6,84.33,83.75,89.86,746273,647073.56
2025-10-13,80.35,81.51,79.8,82.57,658997,534548.56
2025-10-14,82.5,79.15,78.9,83.47,507765,409952.03
2025-10-15,79.05,80.71,78.18,81.19,398556,318051.28
2025-10-16,80.6,80.78,79.96,82.31,331310,268382.5
2025-10-17,80.79,77.59,77.47,80.88,374769,294692.47
2025-10-20,78.42,78.54,77.86,79.72,304144,239476.77
2025-10-21,78.65,79.42,77.94,79.96,255083,201804.59
2025-10-22,79.0,79.25,78.3,81.66,377076,301161.69
2025-10-23,78.7,79.25,77.4,79.55,260042,203644.28
2025-10-24,77.0,78.38,76.0,78.7,496534,385606.16
2025-10-27,79.07,78.27,77.32,79.73,467175,365818.69
2025-10-28,78.0,77.31,77.2,78.79,406930,316911.81
2025-10-29,77.38,79.03,77.31,79.03,341958,268020.16
2025-10-30,79.0,77.0,77.0,79.45,409853,320163.78
2025-10-31,77.05,77.01,76.95,79.6,383514,298894.78
2025-11-03,77.38,74.85,73.83,77.38,409994,307422.66
2025-11-04,74.49,73.09,72.52,74.7,331993,243411.86
2025-11-05,72.29,73.1,71.9,73.42,255811,186013.11
2025-11-06,73.19,74.5,73.01,74.75,261531,193889.11
2025-11-07,74.3,73.58,73.25,74.3,186519,137537.62
2025-11-10,73.68,72.81,72.33,74.24,214146,155902.14
2025-11-11,73.24,72.13,72.04,73.99,178229,129608.98
2025-11-12,72.04,71.5,71.22,72.58,219386,157622.77
2025-11-13,71.5,72.4,71.45,72.74,202051,145842.5
2025-11-14,72.3,71.09,71.09,72.5,191914,137688.81
2025-11-17,71.09,71.5,70.8,71.68,213802,152419.88
2025-11-18,71.49,71.51,71.1,71.85,183302,131102.41
2025-11-19,71.59,71.0,70.82,71.87,188597,134305.92
2025-11-20,71.18,69.99,69.95,71.48,176255,124398.64
2025-11-21,69.41,69.6,68.25,70.79,308886,214863.48
2025-11-24,70.0,69.81,68.9,70.45,265126,184771.8
2025-11-25,70.5,69.81,69.81,71.07,243518,171522.45
2025-11-26,69.86,70.3,69.41,70.85,226346,159333.58
2025-11-27,70.48,70.12,70.09,71.42,199939,141484.02
2025-11-28,70.37,70.66,69.9,70.88,185560,130866.77
2025-12-01,70.93,71.99,70.36,71.99,289139,206181.62
2025-12-02,71.78,71.07,71.01,71.81,212151,151320.73
2025-12-03,71.03,70.27,70.07,71.6,175219,123715.98
2025-12-04,71.24,72.65,71.24,73.33,437727,316786.78
2025-12-05,72.27,73.16,71.75,73.17,261873,189804.95
2025-12-08,73.44,74.04,72.8,74.38,334094,245704.27
2025-12-09,74.0,72.45,72.31,74.0,267236,195017.36
2025-12-10,72.46,74.69,72.35,74.8,390618,289171.19
2025-12-11,74.74,73.73,73.73,75.48,272533,202812.55
2025-12-12,73.5,73.9,72.83,74.08,259494,190821.03
2025-12-15,73.2,71.76,71.69,73.6,220404,159715.42
2025-12-16,71.76,70.55,70.41,71.94,178241,126242.43
2025-12-17,70.56,71.85,69.98,71.89,228181,161680.58
2025-12-18,71.49,71.29,71.29,72.59,178061,127964.38
2025-12-19,71.63,71.55,71.5,72.34,141479,101653.56
2025-12-22,71.83,72.72,71.71,73.15,244747,177999.45
2025-12-23,72.85,72.47,72.32,73.49,193021,140645.5
2025-12-24,72.4,72.36,71.73,72.65,192821,139332.59
2025-12-25,72.5,73.67,72.5,73.87,258917,190203.22
2025-12-26,73.68,73.3,72.68,73.75,212020,155319.33
2025-12-29,73.45,73.45,73.08,74.11,236948,174319.42
2025-12-30,73.05,76.48,73.0,76.69,526978,396156.53
2025-12-31,76.49,75.33,75.01,76.49,353220,267066.78
2026-01-05,75.56,78.35,75.1,79.3,564529,437510.91
2026-01-06,78.69,78.48,77.5,78.8,376661,294389.59
2026-01-07,78.3,78.03,77.5,79.02,310867,242912.45
2026-01-08,78.4,77.58,77.26,79.0,306489,239134.48
2026-01-09,77.46,78.3,77.31,78.98,330851,258808.62
2026-01-12,79.14,80.85,78.6,81.17,524379,420202.12
2026-01-13,80.82,78.33,78.28,80.82,438200,347562.66
2026-01-14,78.61,77.95,77.01,81.36,556637,441269.66
2026-01-15,77.89,80.84,77.71,81.48,609284,488401.5
2026-01-16,81.17,80.85,80.51,82.15,469662,381177.41
2026-01-19,80.85,80.27,79.91,81.55,321167,259009.48
2026-01-20,80.01,79.38,78.8,81.18,341004,271537.09
2026-01-21,79.15,80.08,79.09,81.5,376061,302792.94
2026-01-22,80.6,79.12,79.03,82.59,362422,291248.91
2026-01-23,79.35,79.38,79.19,80.99,396278,317272.06
2026-01-26,79.5,77.2,77.2,80.45,418630,328547.97
2026-01-27,77.01,78.44,76.75,79.7,347928,272758.0
2026-01-28,78.0,76.41,75.85,78.27,447352,342550.56
2026-01-29,76.44,75.87,75.68,77.03,306046,233239.91
2026-01-30,75.68,74.63,73.21,76.08,336389,251377.2
2026-02-02,74.52,75.04,74.45,77.0,334006,253383.27
2026-02-03,75.51,75.43,74.22,75.68,267412,200476.44
2026-02-04,75.29,75.57,74.3,75.78,218880,163999.12
2026-02-05,75.58,74.53,73.75,75.66,227301,169255.03
2026-02-06,73.84,74.65,73.39,75.28,214363,160215.55
2026-02-09,75.36,76.85,75.35,77.33,290696,222726.12
2026-02-10,76.8,78.37,76.53,78.59,323531,252297.83
2026-02-11,78.0,75.45,75.38,78.0,345775,263158.97
2026-02-12,75.35,75.8,74.9,75.88,200984,151712.89
2026-02-13,75.5,75.12,74.92,75.67,181427,136571.88
2026-02-24,77.03,74.35,74.33,77.11,345275,259918.31
2026-02-25,74.28,74.2,73.42,74.44,269445,199193.64
2026-02-26,73.94,73.8,73.38,74.08,208913,153880.52
2026-02-27,73.53,72.92,72.82,73.87,271148,198649.31
2026-03-02,71.75,71.38,70.91,72.42,284498,203612.66
2026-03-03,71.3,69.01,69.01,71.83,333147,233802.95
2026-03-04,68.23,67.99,67.62,69.02,256315,174921.5
2026-03-05,71.4,70.39,69.77,71.69,375734,265115.16
2026-03-06,70.28,71.47,70.01,71.98,269300,192575.58
2026-03-09,70.89,70.79,69.96,71.37,299026,211149.22
2026-03-10,70.92,71.04,70.76,71.62,250925,178505.59
2026-03-11,71.04,71.15,70.95,71.85,230867,164676.27
2026-03-12,71.07,71.16,69.8,71.3,259199,183123.92
2026-03-13,70.98,72.79,70.64,72.79,411728,295420.47
2026-03-16,71.5,71.8,70.4,71.9,333595,237468.11
2026-03-17,71.93,71.2,70.82,72.48,277423,199176.22
2026-03-18,71.17,70.0,69.19,71.48,280907,196419.45
2026-03-19,69.29,69.23,69.12,69.98,216801,150818.66
2026-03-20,69.09,68.75,67.75,69.64,257872,177277.28
2026-03-23,68.01,65.33,65.0,68.26,305923,203125.2
2026-03-24,67.03,66.1,65.0,67.1,169021,111214.48
2026-03-25,66.59,68.01,66.12,68.12,193831,130354.35
2026-03-26,68.0,67.52,67.32,68.6,142422,96696.59
2026-03-27,66.95,68.54,66.6,68.72,171319,116228.37
2026-03-30,67.58,67.38,66.75,68.0,122250,82254.04
2026-03-31,68.15,67.0,66.95,68.88,146170,99507.98
2026-04-01,68.5,68.22,67.67,68.66,125982,85851.06
2026-04-02,68.0,66.87,66.0,68.05,193428,129116.66
2026-04-03,66.71,66.06,66.01,67.08,90100,59798.79
2026-04-07,66.18,64.75,64.55,66.25,142039,92633.02
2026-04-08,66.02,67.45,66.01,67.45,234652,156592.56
2026-04-09,66.77,66.04,65.87,66.88,201658,133656.62
2026-04-10,66.72,68.11,66.72,68.59,333761,226541.36
2026-04-13,67.55,67.6,66.78,68.08,212457,143223.12
2026-04-14,68.13,69.11,68.11,69.47,273240,188400.41
2026-04-15,69.59,67.9,67.8,69.9,241456,166281.91
2026-04-16,68.33,66.84,66.66,68.68,410580,276070.75
2026-04-17,66.71,65.66,65.51,66.72,389907,256835.2
2026-04-20,66.0,66.52,65.61,66.97,332160,220631.55
2026-04-21,66.66,66.04,65.1,66.94,291632,191689.53
2026-04-22,65.86,66.91,65.32,67.12,280312,186357.08
2026-04-23,67.0,65.34,65.28,67.19,305367,201486.81
2026-04-24,65.02,64.75,63.63,65.29,345264,221896.06
2026-04-27,64.11,65.74,64.02,66.55,372452,244723.05
2026-04-28,64.0,61.36,60.13,64.0,675496,414337.28
2026-04-29,61.99,67.59,61.8,67.67,892550,584483.56
2026-04-30,67.67,68.6,67.42,70.41,557797,384694.09
2026-05-06,69.98,71.07,69.01,71.55,552991,391509.5
2026-05-07,71.9,75.55,71.77,76.19,867603,649989.5
2026-05-08,74.67,75.0,74.53,76.21,510291,383672.41
2026-05-11,75.5,77.49,75.2,78.24,628510,485742.09
2026-05-12,77.48,75.45,75.25,78.08,445457,338542.22
2026-05-13,75.37,76.46,73.78,76.77,510121,382439.31
2026-05-14,76.46,74.42,74.4,76.55,291108,219406.55
2026-05-15,74.49,77.32,74.49,79.88,719096,558510.62
2026-05-18,77.42,77.36,76.62,79.3,547055,424690.16
2026-05-19,77.6,77.8,75.9,77.88,354101,273380.0
2026-05-20,77.16,76.76,75.69,77.58,324445,248642.58
2026-05-21,77.0,77.77,77.0,80.75,667756,528543.56
2026-05-22,77.87,78.99,76.3,79.36,494643,387194.34
2026-05-25,79.4,78.83,76.9,79.86,428187,336162.44
2026-05-26,79.35,80.88,79.22,84.05,710027,580021.62
2026-05-27,79.85,78.1,77.79,80.43,508292,401872.12
2026-05-28,78.0,76.95,75.28,78.1,416910,318968.94
2026-05-29,77.15,73.96,73.4,78.25,408773,307565.56
2026-06-01,74.0,74.5,73.0,76.44,447637,335331.28
2026-06-02,74.96,76.47,74.88,77.74,364504,278855.25
2026-06-03,76.24,75.86,75.3,77.83,420151,321464.19
2026-06-04,75.6,74.15,74.03,77.46,368881,278864.38
2026-06-05,74.48,75.08,72.14,77.63,531795,397815.5
2026-06-08,73.0,74.52,72.72,77.28,568074,426499.03
2026-06-09,76.33,74.6,73.75,76.75,430234,321606.03
2026-06-10,73.5,70.1,69.51,73.71,534487,380498.5
2026-06-11,69.62,69.21,68.64,70.5,328081,228155.92
2026-06-12,69.5,67.16,67.16,70.66,510820,350578.28
2026-06-15,69.0,69.3,68.01,69.77,341894,236249.66
2026-06-16,69.3,70.24,69.02,72.21,333738,235946.98
2026-06-17,69.35,69.75,68.18,69.81,307406,211582.55
2026-06-18,69.58,71.18,69.25,72.36,390188,276308.69
2026-06-22,71.25,68.95,66.83,71.4,509941,349982.59
2026-06-23,68.3,66.82,66.57,68.8,364751,246210.3
2026-06-24,66.64,66.31,65.74,67.49,309215,205774.19
2026-06-25,66.66,66.84,66.42,70.32,517112,352984.22
2026-06-26,66.4,63.28,63.13,66.75,430688,276973.91
2026-06-29,62.98,65.23,62.01,65.97,482978,307473.22
2026-06-30,66.53,66.33,64.39,67.28,423349,279733.16
2026-07-01,66.4,68.2,65.74,69.38,472080,320913.91
2026-07-02,67.47,68.4,67.31,71.79,703358,491110.72
2026-07-03,67.5,72.15,67.4,74.63,970202,693827.19
2026-07-06,71.7,68.33,68.2,71.94,697486,483980.28
2026-07-07,68.0,66.05,65.73,69.79,437672,294862.94
2026-07-08,65.5,63.2,63.15,66.04,394793,252387.02
2026-07-09,63.2,64.32,62.26,64.47,375976,238428.19
2026-07-10,64.48,63.43,63.35,65.9,378477,244177.38
2026-07-13,63.0,60.95,60.86,63.01,343834,211442.14
2026-07-14,60.71,60.25,58.85,60.95,368919,220503.22
2026-07-15,60.72,61.04,59.88,61.66,271255,165068.83
2026-07-16,60.84,60.31,60.11,61.52,231000,140368.11
2026-07-17,60.18,59.12,58.57,60.8,320488,191349.5
