date,open,close,low,high,vol,amt
2025-09-04,93.43,86.75,85.01,93.5,137122,120256.4
2025-09-05,86.32,88.0,86.11,89.0,84878,74645.54
2025-09-08,87.92,90.32,87.8,94.69,196595,178091.12
2025-09-09,88.99,88.22,87.5,90.3,101219,89696.11
2025-09-10,87.1,87.7,85.46,88.44,81373,70883.4
2025-09-11,87.47,89.75,87.17,90.11,70452,62447.5
2025-09-12,90.0,86.36,85.7,90.65,122887,107222.37
2025-09-15,86.36,91.0,86.02,91.96,150953,136071.7
2025-09-16,92.68,93.46,90.46,96.97,185335,173598.22
2025-09-17,95.34,97.29,94.4,98.19,158787,153294.39
2025-09-18,99.24,94.4,92.94,101.0,226724,220120.73
2025-09-19,93.0,93.55,93.0,96.28,97924,92038.77
2025-09-22,92.98,92.54,90.5,93.94,101761,94363.42
2025-09-23,92.77,91.79,90.35,93.5,99470,91270.47
2025-09-24,91.28,93.34,90.5,93.78,86202,79669.75
2025-09-25,92.9,93.34,91.88,95.44,84601,79271.27
2025-09-26,92.03,89.7,89.35,92.79,75722,68858.95
2025-09-29,89.7,94.98,89.69,95.0,108823,101661.61
2025-09-30,96.0,95.77,93.79,96.88,115303,109962.8
2025-10-09,96.97,104.0,95.0,104.9,225396,229829.28
2025-10-10,103.0,98.27,96.17,104.85,152298,150925.06
2025-10-13,92.1,95.0,91.5,95.26,137276,128699.98
2025-10-14,96.06,92.05,91.5,100.96,138474,133330.22
2025-10-15,92.05,98.41,91.3,98.86,128021,122671.28
2025-10-16,96.0,94.0,93.27,98.0,100264,95719.7
2025-10-17,93.26,89.28,89.03,93.7,89719,81168.6
2025-10-20,90.3,91.19,90.3,93.18,77589,71271.27
2025-10-21,92.07,92.75,91.42,93.69,48025,44542.3
2025-10-22,92.32,92.53,91.62,95.28,57308,53413.81
2025-10-23,91.6,89.85,88.19,91.72,84315,75362.7
2025-10-24,90.33,92.93,90.21,93.33,62764,57749.12
2025-10-27,93.5,93.96,91.79,95.2,76725,71563.78
2025-10-28,93.96,93.45,91.53,95.4,85597,80015.05
2025-10-29,92.5,98.81,92.5,99.97,148881,144730.12
2025-10-30,97.92,96.5,95.8,99.08,90939,88143.06
2025-10-31,96.79,96.08,95.58,99.9,90615,88436.6
2025-11-03,95.82,92.21,91.8,96.0,101524,94117.79
2025-11-04,92.0,89.8,89.2,93.12,72690,65817.8
2025-11-05,88.25,87.33,87.3,89.42,71861,63139.99
2025-11-06,87.84,93.15,87.71,93.65,110047,100365.79
2025-11-07,92.48,94.22,90.87,96.65,112867,106102.2
2025-11-10,93.6,90.48,89.66,94.58,106522,96846.32
2025-11-11,90.61,90.03,87.7,91.75,75142,67098.12
2025-11-12,89.78,86.61,86.6,89.8,63552,55583.62
2025-11-13,86.73,87.15,85.51,87.78,62982,54573.81
2025-11-14,85.8,86.07,85.56,88.14,43241,37685.98
2025-11-17,86.07,88.06,85.58,90.18,98586,87465.15
2025-11-18,88.32,88.64,87.1,89.39,45319,40189.85
2025-11-19,88.88,87.5,86.15,89.39,54185,47250.17
2025-11-20,88.32,89.74,88.0,90.34,72222,64705.16
2025-11-21,88.8,92.15,87.92,94.33,145884,133641.44
2025-11-24,92.71,92.06,90.91,92.99,65974,60730.9
2025-11-25,92.7,90.6,90.09,93.2,84834,77919.29
2025-11-26,90.0,92.16,89.04,94.28,85571,79179.63
2025-11-27,92.48,101.38,92.25,101.38,322694,317191.06
2025-11-28,101.0,101.3,96.6,102.33,235131,235429.12
2025-12-01,103.97,103.8,101.5,106.91,200456,209332.5
2025-12-02,103.45,103.8,101.0,105.79,104376,108334.9
2025-12-03,104.8,104.25,102.66,107.01,117185,122742.88
2025-12-04,108.62,106.45,104.4,111.6,190769,203959.77
2025-12-05,106.69,112.98,105.02,113.47,170941,188910.69
2025-12-08,111.78,111.7,108.01,112.5,155354,171874.86
2025-12-09,109.91,110.17,109.0,112.2,108486,119652.91
2025-12-10,109.3,112.5,107.8,113.74,114291,127199.36
2025-12-11,111.38,110.6,110.5,113.5,80343,89604.2
2025-12-12,109.54,110.35,107.75,111.35,119829,131381.17
2025-12-15,109.61,109.32,108.8,112.4,107173,118281.82
2025-12-16,110.27,108.2,107.01,110.49,85026,92136.78
2025-12-17,107.2,107.63,106.21,108.75,119556,128364.02
2025-12-18,107.1,105.0,104.81,107.3,95304,100944.28
2025-12-19,105.83,105.34,104.0,107.19,87154,92198.36
2025-12-22,105.88,107.41,104.67,108.05,98369,104692.07
2025-12-23,107.0,104.88,104.44,107.97,79304,83570.05
2025-12-24,105.5,104.7,104.3,106.47,66495,69777.88
2025-12-25,104.01,107.22,103.81,108.87,97526,104048.09
2025-12-26,106.97,108.61,105.67,109.65,88959,95943.04
2025-12-29,108.5,108.2,105.04,109.5,105364,113638.16
2025-12-30,108.56,112.96,108.56,114.15,170884,191777.2
2025-12-31,113.14,109.91,108.66,113.6,113377,124981.41
2026-01-05,108.8,113.5,108.07,115.5,114719,129716.66
2026-01-06,113.5,110.7,109.92,115.75,155108,173460.5
2026-01-07,110.0,117.06,110.0,117.6,180737,209248.02
2026-01-08,117.23,112.91,111.58,118.54,142996,162899.41
2026-01-09,113.35,115.2,113.2,118.5,123054,142756.83
2026-01-12,113.8,117.6,111.7,119.76,130078,150670.8
2026-01-13,119.99,120.29,118.42,125.4,159488,193207.75
2026-01-14,119.76,114.2,114.0,120.85,175231,203743.09
2026-01-15,113.0,112.64,110.88,114.16,95453,107197.54
2026-01-16,113.0,118.8,113.0,120.4,151899,179057.7
2026-01-19,120.0,117.17,116.19,121.0,124062,146359.39
2026-01-20,117.88,114.88,114.0,119.0,88416,102214.12
2026-01-21,114.0,121.12,113.23,124.41,208533,247557.33
2026-01-22,121.0,118.09,117.4,123.48,134289,160447.52
2026-01-23,123.0,117.68,116.82,125.98,193888,232583.47
2026-01-26,118.04,111.5,111.01,118.5,194505,220009.11
2026-01-27,111.29,112.93,109.32,115.3,136865,154725.3
2026-01-28,112.0,112.3,111.05,113.5,93320,104661.9
2026-01-29,111.9,108.9,108.5,113.3,106593,116977.48
2026-01-30,108.33,108.4,105.88,110.34,93974,101918.31
2026-02-02,108.72,107.46,107.17,109.8,92414,100220.35
2026-02-03,109.18,114.68,107.31,114.87,163653,183790.52
2026-02-04,114.95,119.87,114.45,119.93,166490,196161.73
2026-02-05,120.0,121.0,117.56,122.58,132251,159023.02
2026-02-06,121.0,119.64,117.6,122.26,89110,106880.16
2026-02-09,121.2,121.87,119.45,123.39,70231,85448.23
2026-02-10,122.13,123.74,121.01,125.87,93229,115091.17
2026-02-11,124.55,122.15,121.22,124.55,57836,70778.59
2026-02-12,121.5,121.49,120.93,123.37,51647,63010.76
2026-02-13,121.5,118.54,118.3,121.5,48071,57275.36
2026-02-24,119.91,114.0,113.58,119.99,118657,135964.39
2026-02-25,113.0,115.16,112.58,116.28,67887,77832.05
2026-02-26,113.9,114.59,113.23,117.0,83718,96258.39
2026-02-27,114.0,112.83,112.11,115.27,62278,70678.42
2026-03-02,111.0,112.1,110.8,114.47,79437,89591.95
2026-03-03,112.55,106.85,106.68,113.2,111745,121414.68
2026-03-04,105.9,104.58,103.22,106.79,98042,102619.2
2026-03-05,105.76,106.4,105.01,107.2,78346,83082.52
2026-03-06,105.8,106.97,104.55,108.12,91332,97699.05
2026-03-09,105.0,109.4,103.01,111.28,118792,127937.36
2026-03-10,112.0,114.86,110.69,116.88,137128,156695.64
2026-03-11,115.91,114.86,112.08,116.01,80536,91689.34
2026-03-12,113.51,111.4,110.32,114.37,70155,78474.13
2026-03-13,110.21,107.7,107.16,111.4,50865,55413.99
2026-03-16,107.11,105.48,103.6,107.73,63220,66326.95
2026-03-17,106.76,103.98,103.93,107.38,71572,75411.21
2026-03-18,104.55,103.69,100.71,106.0,95766,97824.24
2026-03-19,101.63,100.22,99.02,102.48,100804,101637.45
2026-03-20,100.2,99.67,98.3,101.37,115161,114789.55
2026-03-23,89.7,91.92,89.7,94.88,352124,322596.69
2026-03-24,92.0,93.0,89.1,93.35,250503,227768.39
2026-03-25,94.65,95.45,93.2,96.69,130778,124408.3
2026-03-26,96.71,95.95,95.17,98.34,91578,88657.33
2026-03-27,95.25,95.77,94.5,97.85,67256,64509.61
2026-03-30,94.64,96.85,93.7,97.8,63501,61244.38
2026-03-31,97.32,96.0,96.0,99.67,79535,77611.75
2026-04-01,97.3,102.0,97.3,105.6,166495,169804.7
2026-04-02,101.49,102.5,100.95,103.98,139939,143872.95
2026-04-03,102.46,102.99,101.6,104.98,102177,105090.52
2026-04-07,102.0,98.23,97.68,102.49,96916,95871.88
2026-04-08,101.0,102.12,100.59,102.77,118639,120763.61
2026-04-09,101.0,101.2,100.5,103.12,54483,55603.03
2026-04-10,102.5,101.38,101.0,103.4,97530,99787.17
2026-04-13,102.0,100.04,99.68,102.0,68531,68842.55
2026-04-14,102.3,104.85,101.86,105.71,109859,113423.66
2026-04-15,108.0,103.9,103.75,108.0,83474,88142.11
2026-04-16,104.5,107.0,104.5,110.2,116093,125438.58
2026-04-17,106.75,105.39,104.26,106.75,76972,81016.53
2026-04-20,105.55,103.32,102.73,105.7,92523,95871.49
2026-04-21,97.44,100.4,96.31,101.5,203513,201725.12
2026-04-22,99.85,101.08,99.04,101.39,102424,102723.23
2026-04-23,101.4,100.22,99.08,101.44,110173,109981.21
2026-04-24,100.99,96.85,94.15,100.99,222028,213994.06
2026-04-27,97.49,96.94,96.53,99.38,124255,121688.62
2026-04-28,96.0,104.52,95.5,104.81,226135,232666.86
2026-04-29,103.32,105.0,101.88,105.01,95844,99228.05
2026-04-30,103.7,104.98,103.52,106.1,91937,96445.54
2026-05-06,104.65,105.05,102.45,105.64,121243,126329.01
2026-05-07,106.2,113.4,103.8,113.55,206263,228776.17
2026-05-08,111.57,113.41,111.48,116.63,155796,178366.73
2026-05-11,114.56,113.77,113.42,117.86,117553,135391.98
2026-05-12,114.47,112.5,111.7,115.66,84870,95940.64
2026-05-13,111.8,111.53,109.58,111.8,86486,95912.05
2026-05-14,111.55,109.06,109.02,112.5,62433,68900.77
2026-05-15,110.0,116.02,109.18,118.74,184614,211926.36
2026-05-18,115.0,113.55,112.12,116.36,125581,142947.58
2026-05-19,114.5,112.36,111.25,115.5,73210,82416.42
2026-05-20,111.66,112.63,110.38,115.45,79876,89866.95
2026-05-21,112.94,114.04,112.7,118.85,126381,146752.03
2026-05-22,114.06,117.05,112.3,118.78,103257,119401.93
2026-05-25,117.09,111.0,110.75,118.0,151155,170722.06
2026-05-26,113.01,112.23,110.7,115.16,126207,142839.97
2026-05-27,111.07,110.52,109.49,112.8,84316,93338.53
2026-05-28,110.52,112.09,108.5,112.66,89498,99083.17
2026-05-29,113.0,109.11,108.51,113.0,93705,103195.21
2026-06-01,111.3,111.3,108.8,114.88,119381,134277.56
2026-06-02,112.09,111.36,110.0,113.01,68195,75815.72
2026-06-03,111.33,112.64,109.7,115.78,105070,119841.36
2026-06-04,111.52,114.2,110.52,116.88,82050,94039.12
2026-06-05,114.3,117.2,111.45,120.5,124374,144529.95
2026-06-08,114.0,119.77,113.89,123.5,147113,177188.14
2026-06-09,121.86,122.5,117.5,122.98,105665,127268.62
2026-06-10,121.0,119.3,116.75,121.43,110283,131076.3
2026-06-11,117.3,122.51,117.12,123.8,132070,160676.67
2026-06-12,122.12,114.54,114.54,123.48,202243,239781.02
2026-06-15,116.99,116.14,112.44,118.85,120545,139731.91
2026-06-16,116.1,116.5,114.23,117.77,77166,89531.59
2026-06-17,115.2,118.0,113.5,118.18,70498,81740.33
2026-06-18,117.4,117.9,116.4,120.58,74356,88112.75
2026-06-22,117.8,115.11,109.9,118.2,143015,162256.16
2026-06-23,115.11,112.18,112.01,117.16,75476,86090.53
2026-06-24,111.5,109.97,109.38,112.18,77986,86014.46
2026-06-25,110.9,111.6,108.58,113.5,88604,98456.4
2026-06-26,110.11,108.2,108.2,112.0,81426,89257.3
2026-06-29,107.55,107.17,104.44,108.21,110269,117336.48
2026-06-30,108.6,107.56,104.2,109.98,98935,106164.2
2026-07-01,108.0,105.74,104.57,111.31,93806,100321.75
2026-07-02,110.0,110.6,107.59,115.58,189490,212612.83
2026-07-03,110.99,121.66,110.58,121.66,202203,237413.97
2026-07-06,123.2,117.5,116.51,124.0,145925,173635.5
2026-07-07,117.91,115.93,115.0,120.5,100140,117015.8
2026-07-08,115.07,108.57,108.2,115.8,100379,111261.08
2026-07-09,108.0,107.7,105.15,109.17,74362,79511.52
2026-07-10,107.82,111.01,106.84,113.49,99510,109996.62
2026-07-13,110.41,106.0,105.52,112.75,78261,84583.8
2026-07-14,105.63,107.7,103.25,107.7,74307,78396.51
2026-07-15,106.5,110.58,106.5,112.5,71081,78519.06
2026-07-16,108.08,108.21,107.73,111.98,62283,67919.75
2026-07-17,108.23,103.51,103.18,109.5,83917,88082.76
