date,open,close,high,low,volume
2023-06-01,60.202,65.332,65.332,59.792,981169.0
2023-06-02,65.982,66.402,66.882,65.182,1118591.0
2023-06-05,65.702,66.482,66.762,64.762,782702.0
2023-06-06,66.192,63.202,66.402,62.602,920394.0
2023-06-07,64.472,64.542,65.552,64.002,725813.0
2023-06-08,63.622,63.812,64.212,62.262,544915.0
2023-06-09,63.932,65.952,66.682,62.602,1166034.0
2023-06-12,67.302,68.102,69.702,66.092,1325808.0
2023-06-13,66.832,74.452,74.902,66.622,1583958.0
2023-06-14,73.602,74.732,74.962,73.442,1032761.0
2023-06-15,74.882,72.482,75.272,71.502,918563.0
2023-06-16,72.602,73.912,75.002,72.022,869058.0
2023-06-19,72.602,75.202,76.522,72.052,968993.0
2023-06-20,74.602,80.402,81.602,74.102,1295432.0
2023-06-21,79.592,77.202,81.372,77.192,948370.0
2023-06-26,75.852,72.082,77.952,71.512,1037866.0
2023-06-27,72.862,72.032,73.332,69.932,647981.0
2023-06-28,71.392,68.952,71.482,67.002,962752.0
2023-06-29,69.772,68.652,69.972,66.782,773217.0
2023-06-30,67.612,67.562,68.632,65.752,862051.0
2023-07-03,67.802,65.682,68.152,63.082,1014014.0
2023-07-04,65.682,66.142,67.182,64.552,660661.0
2023-07-05,65.671,64.381,66.311,64.251,563943.0
2023-07-06,64.301,66.841,68.791,64.301,1036238.0
2023-07-07,66.891,68.311,69.691,63.811,1088187.0
2023-07-10,67.411,65.591,67.601,65.361,735917.0
2023-07-11,65.601,68.871,69.391,65.591,989336.0
2023-07-12,67.891,67.851,69.501,67.361,814740.0
2023-07-13,68.051,68.041,69.181,64.581,1127551.0
2023-07-14,68.701,69.891,71.871,68.601,1003016.0
2023-07-17,68.751,69.701,71.701,68.481,536020.0
2023-07-18,69.801,66.831,70.401,66.801,613723.0
2023-07-19,69.061,67.461,70.201,67.151,559071.0
2023-07-20,67.751,63.751,68.001,63.681,782392.0
2023-07-21,63.471,64.281,65.381,63.101,439488.0
2023-07-24,63.701,63.111,65.441,62.361,581543.0
2023-07-25,64.151,64.011,64.901,62.761,526144.0
2023-07-26,63.701,62.421,63.901,61.831,519645.0
2023-07-27,62.401,62.051,63.191,61.801,311577.0
2023-07-28,61.801,62.131,63.001,61.361,359640.0
2023-07-31,62.131,62.581,63.381,61.151,453989.0
2023-08-01,60.801,60.551,61.461,58.501,908802.0
2023-08-02,60.551,61.521,62.501,60.401,420866.0
2023-08-03,60.791,61.841,62.671,60.681,280424.0
2023-08-04,61.981,63.021,63.501,61.541,448507.0
2023-08-07,63.701,63.501,64.701,63.171,470699.0
2023-08-08,63.501,63.271,64.371,63.161,261394.0
2023-08-09,63.071,63.651,64.661,62.501,451928.0
2023-08-10,62.981,62.891,63.551,62.201,334189.0
2023-08-11,63.201,61.701,63.971,61.661,276852.0
2023-08-14,60.911,63.681,63.731,60.711,508394.0
2023-08-15,63.461,63.701,64.651,62.301,609848.0
2023-08-16,62.861,58.181,63.401,57.301,1032997.0
2023-08-17,57.281,58.531,58.921,56.441,592795.0
2023-08-18,58.301,56.381,58.871,56.021,496436.0
2023-08-21,55.801,55.601,57.161,55.401,408385.0
2023-08-22,56.201,57.001,57.201,55.251,466757.0
2023-08-23,56.501,53.871,56.591,53.751,554906.0
2023-08-24,54.501,53.001,54.591,52.891,503307.0
2023-08-25,52.261,51.071,52.801,50.671,573004.0
2023-08-28,54.701,51.021,54.701,50.181,773205.0
2023-08-29,50.071,51.761,52.781,49.821,784082.0
2023-08-30,52.141,55.161,55.351,51.911,1029387.0
2023-08-31,54.551,54.531,55.251,53.301,568667.0
2023-09-01,54.321,54.071,54.871,53.271,347770.0
2023-09-04,54.361,52.951,54.361,52.671,603460.0
2023-09-05,53.441,52.061,54.071,51.861,575180.0
2023-09-06,51.801,51.501,51.801,50.701,399746.0
2023-09-07,51.701,50.411,51.781,50.381,311428.0
2023-09-08,50.301,49.171,50.681,49.111,418596.0
2023-09-11,49.601,50.701,52.201,48.701,816873.0
2023-09-12,50.211,50.511,51.241,49.971,366226.0
2023-09-13,50.301,49.011,50.301,48.501,439992.0
2023-09-14,49.011,48.781,49.521,48.601,268785.0
2023-09-15,48.901,47.721,49.121,47.601,373038.0
2023-09-18,47.701,48.081,49.301,47.401,425588.0
2023-09-19,48.001,46.451,48.051,46.041,639344.0
2023-09-20,46.731,46.201,47.131,46.171,296977.0
2023-09-21,45.941,46.301,47.201,45.841,385268.0
2023-09-22,46.301,49.151,49.591,46.061,915608.0
2023-09-25,49.341,48.591,49.801,48.311,513917.0
2023-09-26,48.711,50.801,51.681,48.711,779840.0
2023-09-27,50.301,50.631,51.101,50.171,402684.0
2023-09-28,50.941,50.361,51.451,50.171,379535.0
2023-10-09,50.471,50.931,51.381,50.061,418861.0
2023-10-10,50.971,51.351,53.481,50.291,724474.0
2023-10-11,51.101,55.181,56.521,51.021,1452069.0
2023-10-12,54.681,53.981,54.951,52.841,854193.0
2023-10-13,53.561,53.041,54.491,52.551,533466.0
2023-10-16,53.001,52.701,53.861,52.031,488007.0
2023-10-17,52.961,52.081,53.181,51.611,403493.0
2023-10-18,52.591,53.171,54.031,50.701,695961.0
2023-10-19,53.171,53.501,55.391,52.861,716286.0
